omega_ref,omega_pll,Iq_ref,Iq_meas
699.984741,696.657593,-0.024263,0.187256
699.984741,696.837769,0.459600,0.395235
699.984741,694.787964,0.459600,0.359155
699.984741,694.490662,0.735659,0.466689
699.984741,695.836609,0.735659,0.879534
699.984741,695.457092,0.700043,0.874147
699.984741,699.619141,0.700043,0.857660
699.984741,701.528259,0.131103,0.339448
699.984741,701.571228,0.131103,0.129532
699.984741,701.884949,0.011595,-0.204577
699.984741,702.070984,0.011595,-0.181259
699.984741,701.871216,0.014033,-0.023725
699.984741,700.740784,0.014033,0.054396
699.984741,700.316528,0.038339,-0.124748
699.984741,700.335754,0.038339,0.005267
699.984741,702.546509,0.129684,-0.041653
699.984741,702.277100,0.129684,0.200173
699.984741,699.528259,0.059470,0.258785
699.984741,697.828735,0.059470,-0.000933
699.984741,696.372009,0.373905,0.341368
699.984741,695.134338,0.373905,0.241125
699.984741,694.802979,0.709915,0.522771
699.984741,696.134399,0.709915,0.856051
699.984741,695.745544,0.723192,1.089265
699.984741,700.357239,0.723192,0.779949
699.984741,701.443176,0.092098,0.263318
699.984741,702.206055,0.092098,-0.033001
699.984741,701.801575,-0.039004,-0.097026
699.984741,702.970276,-0.039004,0.149398
699.984741,702.484070,-0.054109,0.305190
699.984741,701.312683,-0.054109,-0.079997
699.984741,700.351501,0.079820,0.179901
699.984741,700.702454,0.079820,-0.052008
699.984741,702.579895,0.131110,0.042180
699.984741,701.862183,0.131110,0.147889
699.984741,698.881653,0.102264,0.313791
699.984741,697.659180,0.102264,0.105295
699.984741,695.800659,0.502513,0.433051
699.984741,695.140808,0.502513,0.152295
699.984741,695.306763,0.758510,0.500518
699.984741,696.749817,0.758510,0.889039
699.984741,696.401184,0.655986,0.879135
699.984741,701.466675,0.655986,0.628376
699.984741,701.610718,0.058922,0.185333
699.984741,702.618652,0.058922,-0.342476
699.984741,702.601624,-0.026920,0.054973
699.984741,702.093079,-0.026920,0.067946
699.984741,701.531799,0.052186,0.264359
699.984741,702.460327,0.052186,0.043456
699.984741,700.820313,0.075547,0.128713
699.984741,701.854065,0.075547,-0.115913
699.984741,703.663391,0.042005,0.105999
699.984741,702.382019,0.042005,0.072725
699.984741,699.376526,0.041268,0.160563
699.984741,698.716614,0.041268,-0.021587
699.984741,695.923157,0.487596,0.241375
699.984741,695.710815,0.487596,0.206949
699.984741,695.424805,0.713136,0.635947
699.984741,696.350586,0.713136,0.931831
699.984741,696.307983,0.713427,0.719555
699.984741,701.488953,0.713427,0.611649
699.984741,701.716614,0.116613,0.215021
699.984741,702.833679,0.116613,-0.127009
699.984741,702.534485,-0.065201,-0.007009
699.984741,702.315125,-0.065201,0.128986
699.984741,702.068970,0.003349,0.142989
699.984741,701.870544,0.003349,0.032041
699.984741,700.559387,0.186616,0.038953
699.984741,700.791016,0.186616,-0.130629
699.984741,702.838562,0.116953,0.280408
699.984741,701.971924,0.116953,0.294824
699.984741,700.064453,0.010811,0.106196
699.984741,698.454773,0.010811,-0.201476
699.984741,696.671936,0.522566,0.313682
699.984741,695.830688,0.522566,0.060347
699.984741,696.546570,0.676591,0.855986
699.984741,696.685852,0.676591,0.949543
699.984741,698.068359,0.642618,0.545021
699.984741,702.781677,0.642618,0.606305
699.984741,702.614441,0.017665,0.179693
699.984741,703.001770,0.017665,0.050474
699.984741,702.880859,-0.114863,-0.078809
699.984741,702.744446,-0.114863,0.001613
699.984741,702.836731,-0.123640,-0.096675
699.984741,700.665405,-0.123640,-0.146709
699.984741,700.913696,0.232587,-0.068727
699.984741,700.426514,0.232587,0.172766
699.984741,703.201294,0.102979,0.146132
699.984741,701.213196,0.102979,0.138039
699.984741,700.274475,0.001134,0.089849
699.984741,697.370056,0.001134,0.025962
699.984741,697.122986,0.467649,0.068668
699.984741,695.849243,0.467649,0.501547
699.984741,696.087646,0.634424,0.663541
699.984741,695.602295,0.634424,0.806638
699.984741,697.833679,0.638651,0.559463
699.984741,701.436035,0.638651,0.605755
699.984741,702.040894,0.058516,0.025311
699.984741,702.491882,0.058516,0.158992
699.984741,702.087402,-0.082117,-0.132604
699.984741,701.330811,-0.082117,0.216156
699.984741,701.639954,-0.029364,-0.045908
699.984741,700.027588,-0.029364,-0.021095
699.984741,700.579224,0.140953,-0.127160
699.984741,701.226440,0.140953,0.272431
699.984741,702.142944,0.025849,-0.015570
699.984741,701.180115,0.025849,0.046088
699.984741,699.600647,-0.000556,0.014603
699.984741,696.705994,-0.000556,-0.064641
699.984741,696.903870,0.431650,0.051060
699.984741,695.226013,0.431650,0.489992
699.984741,694.797974,0.723630,0.884910
699.984741,694.704956,0.723630,0.866781
699.984741,696.990356,0.757064,0.650996
699.984741,700.975769,0.757064,0.630700
699.984741,702.002014,0.059248,0.097616
699.984741,702.048096,0.059248,0.322415
699.984741,701.511169,0.027549,0.093078
699.984741,702.178589,0.027549,-0.064094
699.984741,702.243469,-0.094243,-0.057346
699.984741,699.747925,-0.094243,-0.147217
699.984741,700.590515,0.117995,-0.285395
699.984741,701.363098,0.117995,0.188776
699.984741,701.922974,0.058010,0.083796
699.984741,701.278564,0.058010,0.043465
699.984741,699.274658,-0.001616,0.045275
699.984741,696.440308,-0.001616,-0.162342
699.984741,696.260193,0.486256,0.025993
699.984741,695.329529,0.486256,0.411694
699.984741,695.385376,0.736632,0.829376
699.984741,695.912537,0.736632,0.768008
699.984741,697.569580,0.652271,0.612217
699.984741,701.362671,0.652271,0.504736
699.984741,702.217163,-0.000789,0.074869
699.984741,702.348816,-0.000789,0.139874
699.984741,701.359009,0.046721,0.191660
699.984741,702.193542,0.046721,-0.416119
699.984741,701.447632,-0.061420,-0.073572
699.984741,699.558533,-0.061420,-0.191441
699.984741,701.092651,0.130343,-0.077987
699.984741,700.719543,0.130343,0.272288
699.984741,702.248535,0.170552,0.166161
699.984741,701.468994,0.170552,0.037449
699.984741,699.076294,0.027589,0.151954
699.984741,696.911682,0.027589,-0.085602
699.984741,696.723755,0.470143,0.170317
699.984741,695.527832,0.470143,0.522179
699.984741,695.467896,0.715129,0.823907
699.984741,696.363831,0.715129,0.646317
699.984741,697.820313,0.651011,0.753929
699.984741,702.415771,0.651011,0.469562
699.984741,702.126465,-0.090298,0.310423
699.984741,702.499084,-0.090298,-0.167917
699.984741,701.191284,-0.019409,0.043788
699.984741,702.280945,-0.019409,-0.135867
699.984741,701.302979,-0.024571,0.073520
699.984741,700.052429,-0.024571,-0.176827
699.984741,700.476440,0.141446,0.077975
699.984741,701.471008,0.141446,0.158605
699.984741,702.662109,0.069275,0.153078
699.984741,700.762512,0.069275,0.025996
699.984741,697.713501,0.143711,0.193674
699.984741,697.052185,0.143711,-0.117522
699.984741,696.217224,0.503379,0.375871
699.984741,695.154419,0.503379,0.494798
699.984741,694.918152,0.845499,0.894899
699.984741,695.516479,0.845499,0.747948
699.984741,697.174622,0.835832,0.791700
699.984741,702.408630,0.835832,0.609526
699.984741,702.390259,-0.000993,0.589143
699.984741,702.332153,-0.000993,0.135343
699.984741,702.357788,0.046234,0.102054
699.984741,703.462646,0.046234,-0.122346
699.984741,702.065430,-0.091197,-0.008958
699.984741,701.466858,-0.091197,-0.244994
699.984741,702.197144,-0.008384,-0.207263
699.984741,701.729248,-0.008384,0.068699
699.984741,702.946655,0.013002,0.138768
699.984741,701.465759,0.013002,-0.054724
699.984741,698.462036,0.091510,0.050632
699.984741,698.014526,0.091510,-0.091519
699.984741,697.043091,0.415512,0.468092
699.984741,695.414673,0.415512,0.531232
699.984741,695.347412,0.770162,0.709182
