omega_pll_rad_s,dbg_iq_a,dbg_iq_cmd_a,iq_sweep_active
150.597610,0.203517,0.250229,0.000000
149.361206,0.282630,0.243050,0.000000
151.322647,0.357120,0.243050,0.000000
149.999588,0.221977,0.242886,0.000000
150.168442,0.161646,0.242886,0.000000
150.126602,0.347395,0.240202,0.000000
150.397842,0.219346,0.240202,0.000000
149.750397,0.275869,0.252815,0.000000
149.225616,0.243177,0.252815,0.000000
149.796097,0.329645,0.253100,0.000000
150.462753,0.292598,0.253100,0.000000
148.714676,0.257885,0.253290,0.000000
149.835800,0.214710,0.253290,0.000000
148.498367,0.323556,0.251222,0.000000
150.517563,0.509372,0.251222,0.000000
148.966309,0.511255,0.250382,0.000000
150.408386,0.107803,0.250382,0.000000
149.726288,0.194094,0.242185,0.000000
150.652008,0.212030,0.242185,0.000000
150.273087,0.291371,0.247041,0.000000
149.493912,0.165104,0.247041,0.000000
150.558258,0.284487,0.242433,0.000000
150.279037,0.258314,0.242433,0.000000
149.789841,0.270983,0.252680,0.000000
150.283142,0.197990,0.252680,0.000000
149.131821,0.253060,0.253902,0.000000
151.383835,0.025039,0.253902,0.000000
149.112289,0.268856,0.249863,0.000000
150.755356,0.189393,0.249863,0.000000
149.033722,0.330692,0.243242,0.000000
150.635757,0.302347,0.243242,0.000000
149.223389,0.354857,0.256011,0.000000
149.167038,0.121330,0.256011,0.000000
149.273254,0.268966,0.253229,0.000000
149.246414,0.292709,0.253229,0.000000
149.277390,0.135939,0.262060,0.000000
148.889343,0.208246,0.262060,0.000000
149.597610,0.304800,0.257026,0.000000
150.440720,0.147368,0.257026,0.000000
149.303177,0.286855,0.257006,0.000000
150.459213,0.161278,0.257006,0.000000
148.651581,0.416493,0.252505,0.000000
151.295013,0.183763,0.252505,0.000000
149.126984,0.224552,0.249696,0.000000
150.781143,0.193567,0.249696,0.000000
150.271011,0.233246,0.241564,0.000000
151.158905,0.144025,0.241564,0.000000
150.182388,0.281619,0.244217,0.000000
149.406647,0.176401,0.244217,0.000000
149.904831,0.385649,0.250385,0.000000
149.841644,0.114373,0.250385,0.000000
149.575974,0.622492,0.257712,0.000000
149.533218,0.363111,0.257712,0.000000
149.026154,0.282985,0.257839,0.000000
150.648941,0.259655,0.257839,0.000000
149.056412,0.324394,0.256937,0.000000
150.430267,0.283601,0.256937,0.000000
149.576019,0.276498,0.240309,0.000000
151.587311,0.158093,0.240309,0.000000
150.277802,0.264308,0.243129,0.000000
150.578156,0.174769,0.243129,0.000000
150.232651,0.172380,0.240091,0.000000
150.421753,0.187699,0.240091,0.000000
150.518585,0.242735,0.250850,0.000000
149.419006,0.204242,0.250850,0.000000
149.750198,0.350514,0.253260,0.000000
150.655594,0.202864,0.253260,0.000000
149.769653,0.323318,0.259051,0.000000
151.202225,0.497827,0.259051,0.000000
149.308853,0.206070,0.243815,0.000000
151.515915,0.170611,0.243815,0.000000
148.969055,0.252007,0.253072,0.000000
149.709229,0.171412,0.253072,0.000000
148.785767,0.153884,0.253886,0.000000
149.732895,0.295741,0.253886,0.000000
149.464355,0.305551,0.260188,0.000000
149.087753,0.140228,0.260188,0.000000
149.199738,0.341303,0.253817,0.000000
149.892853,0.172747,0.253817,0.000000
149.500916,0.492338,0.261742,0.000000
149.509857,0.218533,0.261742,0.000000
149.305542,0.305375,0.256536,0.000000
150.897293,0.093314,0.256536,0.000000
148.677933,0.269440,0.260090,0.000000
150.528366,0.217748,0.260090,0.000000
148.809586,0.277979,0.248889,0.000000
150.973846,0.139694,0.248889,0.000000
149.969559,0.557004,0.252947,0.000000
149.717926,0.140067,0.252947,0.000000
149.272980,0.278382,0.248484,0.000000
149.726700,0.186753,0.248484,0.000000
149.383881,0.126718,0.260429,0.000000
149.261887,0.420222,0.260429,0.000000
149.290726,0.215450,0.252731,0.000000
