dbg_omega_pll_rad_s,dbg_iq_a,dbg_iq_cmd_a,iq_sweep.active
100.455742,0.084331,0.241426,0.000000
101.679474,0.404257,0.226881,0.000000
107.150108,0.138154,0.226881,0.000000
105.271271,0.195693,0.151654,0.000000
102.863129,0.242894,0.151654,0.000000
105.862686,0.202602,0.187436,0.000000
106.250923,0.272624,0.187436,0.000000
103.123924,0.144105,0.174571,0.000000
102.145744,0.027741,0.174571,0.000000
104.069458,0.241645,0.197758,0.000000
102.412262,0.406867,0.197758,0.000000
99.523666,0.354607,0.218809,0.000000
103.409325,0.086284,0.218809,0.000000
104.530533,0.162605,0.177208,0.000000
100.526047,0.222347,0.177208,0.000000
102.888519,0.199866,0.222072,0.000000
107.876274,0.276469,0.222072,0.000000
103.002182,0.000979,0.155256,0.000000
97.887161,0.153023,0.155256,0.000000
97.752594,0.008188,0.252751,0.000000
96.611618,0.264803,0.252751,0.000000
90.716072,0.128640,0.281357,0.000000
90.790253,0.379992,0.281357,0.000000
95.149155,0.229580,0.296515,0.000000
93.672920,0.285297,0.296515,0.000000
94.337013,0.227162,0.297210,0.000000
101.066452,0.289559,0.297210,0.000000
104.850090,0.398825,0.196543,0.000000
105.519325,0.399890,0.196543,0.000000
110.294838,0.093341,0.156329,0.000000
116.062447,0.385607,0.156329,0.000000
114.465523,0.055519,0.061227,0.000000
111.530342,0.052049,0.061227,0.000000
114.525917,0.312671,0.102865,0.000000
111.237854,0.147929,0.102865,0.000000
104.593277,0.308151,0.144110,0.000000
104.159325,0.278787,0.144110,0.000000
102.412834,0.071196,0.185151,0.000000
97.028160,0.183623,0.185151,0.000000
94.587852,0.269686,0.270180,0.000000
96.537781,0.222837,0.270180,0.000000
96.754601,0.227090,0.252772,0.000000
94.523079,0.242374,0.252772,0.000000
97.929268,0.064641,0.277254,0.000000
102.555672,0.367777,0.277254,0.000000
101.550446,0.172664,0.193096,0.000000
102.484947,0.258960,0.193096,0.000000
105.916893,0.315376,0.185445,0.000000
103.797951,0.264675,0.185445,0.000000
98.827957,0.118415,0.208483,0.000000
97.982414,0.186469,0.208483,0.000000
98.215012,0.234616,0.237162,0.000000
92.897720,0.226834,0.237162,0.000000
89.662315,0.348953,0.322667,0.000000
92.117096,0.440381,0.322667,0.000000
89.516235,0.377106,0.304858,0.000000
86.263733,0.143437,0.304858,0.000000
89.609840,0.266212,0.355816,0.000000
93.418243,0.364800,0.355816,0.000000
92.945969,0.281616,0.290587,0.000000
95.124542,0.387830,0.290587,0.000000
101.177505,0.289044,0.257257,0.000000
103.463097,0.280004,0.257257,0.000000
100.913673,0.289078,0.199390,0.000000
104.318298,0.211705,0.199390,0.000000
107.420807,0.170479,0.160754,0.000000
103.797333,0.236971,0.160754,0.000000
103.521835,0.190981,0.197783,0.000000
106.190765,0.097779,0.197783,0.000000
106.088089,0.158779,0.164856,0.000000
102.690361,0.211579,0.164856,0.000000
102.618874,0.160291,0.204856,0.000000
103.816696,0.458272,0.204856,0.000000
100.470116,0.154952,0.196082,0.000000
99.220909,0.209995,0.196082,0.000000
103.570503,0.293880,0.216091,0.000000
103.240082,0.247663,0.216091,0.000000
100.992111,0.181237,0.206002,0.000000
102.885559,0.465988,0.206002,0.000000
102.887817,0.301968,0.189896,0.000000
98.504776,0.268561,0.189896,0.000000
97.069389,0.350575,0.252284,0.000000
98.115616,0.159591,0.252284,0.000000
95.653732,0.054680,0.245920,0.000000
90.259239,0.271132,0.245920,0.000000
92.261589,0.228514,0.324960,0.000000
95.912117,0.197731,0.324960,0.000000
93.147346,0.398137,0.274436,0.000000
95.596222,0.346634,0.274436,0.000000
103.439522,0.350268,0.234059,0.000000
104.991753,0.059211,0.234059,0.000000
105.721657,0.284466,0.175945,0.000000
109.715843,0.355566,0.175945,0.000000
113.408852,0.261615,0.104642,0.000000
110.823486,0.068961,0.104642,0.000000
109.060219,0.163615,0.129170,0.000000
111.537430,0.167882,0.129170,0.000000
106.910835,0.112324,0.118090,0.000000
100.875778,0.017422,0.118090,0.000000
101.069122,0.257037,0.220187,0.000000
99.360207,0.444123,0.220187,0.000000
94.846451,0.206857,0.249888,0.000000
92.657257,0.316075,0.249888,0.000000
94.969994,0.158404,0.289798,0.000000
95.289185,0.254008,0.289798,0.000000
92.865402,0.355176,0.283930,0.000000
96.136414,0.315572,0.283930,0.000000
100.934364,0.228527,0.239406,0.000000
98.916756,0.178093,0.239406,0.000000
102.558182,0.002466,0.227020,0.000000
105.876770,0.420416,0.227020,0.000000
102.306236,0.260888,0.173894,0.000000
97.318947,0.189669,0.173894,0.000000
96.500145,0.251451,0.258640,0.000000
96.937347,0.063124,0.258640,0.000000
92.108330,0.338851,0.270738,0.000000
87.630753,0.085844,0.270738,0.000000
89.928261,0.683176,0.343610,0.000000
88.631981,0.398307,0.343610,0.000000
84.689079,0.217200,0.360565,0.000000
88.347740,0.352440,0.360565,0.000000
91.210121,0.316440,0.324168,0.000000
90.767372,0.276282,0.324168,0.000000
91.869835,0.447255,0.321818,0.000000
97.474655,0.286915,0.321818,0.000000
101.205055,0.224149,0.228246,0.000000
99.187775,0.146897,0.228246,0.000000
102.490379,0.197306,0.233919,0.000000
106.871307,0.408921,0.233919,0.000000
103.190773,0.339145,0.166190,0.000000
102.682663,0.214882,0.166190,0.000000
105.621788,0.172207,0.185497,0.000000
105.047386,0.188820,0.185497,0.000000
101.948997,0.115311,0.188574,0.000000
101.782539,0.078081,0.188574,0.000000
103.631813,0.074004,0.198093,0.000000
100.958344,0.082111,0.198093,0.000000
99.386185,0.093341,0.232854,0.000000
103.750359,0.202515,0.232854,0.000000
103.300888,0.226345,0.178100,0.000000
99.827377,0.129214,0.178100,0.000000
104.205017,0.272161,0.218221,0.000000
107.516022,0.185372,0.218221,0.000000
101.314034,0.209452,0.172460,0.000000
96.982124,0.249780,0.172460,0.000000
97.282829,0.315870,0.257457,0.000000
95.238968,0.163634,0.257457,0.000000
89.443085,0.218480,0.297204,0.000000
91.245911,0.379355,0.297204,0.000000
95.102547,0.202354,0.288280,0.000000
92.579559,0.175239,0.288280,0.000000
94.703270,0.231886,0.302769,0.000000
101.416679,0.235527,0.302769,0.000000
104.648987,0.230342,0.196180,0.000000
105.483376,0.264624,0.196180,0.000000
111.149658,0.110173,0.153430,0.000000
115.709892,0.316674,0.153430,0.000000
113.470894,0.051369,0.067282,0.000000
111.017067,0.145533,0.067282,0.000000
113.854507,0.266379,0.105389,0.000000
109.670021,0.069592,0.105389,0.000000
103.783981,0.055405,0.161012,0.000000
103.406631,0.169253,0.161012,0.000000
101.429405,0.054660,0.194925,0.000000
96.077896,0.203175,0.194925,0.000000
94.000145,0.316831,0.279320,0.000000
95.830780,0.182996,0.279320,0.000000
95.767410,0.293732,0.261858,0.000000
93.735847,0.494841,0.261858,0.000000
97.801476,0.136765,0.284420,0.000000
102.309700,0.553599,0.284420,0.000000
100.899117,0.299065,0.204427,0.000000
102.077286,0.175496,0.204427,0.000000
105.111778,0.263269,0.190710,0.000000
103.073753,0.380228,0.190710,0.000000
98.095467,0.247813,0.216723,0.000000
97.526802,0.064408,0.216723,0.000000
97.287422,0.235605,0.246694,0.000000
92.578941,0.148825,0.246694,0.000000
89.030731,0.206404,0.325452,0.000000
91.901054,0.029222,0.325452,0.000000
89.165985,0.372626,0.312077,0.000000
85.939003,0.278180,0.312077,0.000000
89.740479,0.366162,0.358242,0.000000
93.295265,0.440609,0.358242,0.000000
93.266098,0.251246,0.287604,0.000000
95.641022,0.167112,0.287604,0.000000
101.263428,0.533247,0.253539,0.000000
103.939247,0.295838,0.253539,0.000000
101.157974,0.294514,0.196238,0.000000
104.519363,0.199761,0.196238,0.000000
107.569954,0.125855,0.159672,0.000000
103.871674,0.304342,0.159672,0.000000
103.643616,0.214477,0.197868,0.000000
106.262924,0.153821,0.197868,0.000000
105.645966,0.163308,0.163746,0.000000
102.771523,0.279775,0.163746,0.000000
102.603615,-0.303803,0.203966,0.000000
103.972069,0.233168,0.203966,0.000000
100.648224,-0.038707,0.195467,0.000000
99.226120,0.087914,0.195467,0.000000
103.623688,0.296765,0.216482,0.000000
103.367393,0.156054,0.216482,0.000000
100.993599,0.219610,0.205271,0.000000
102.841469,0.278592,0.205271,0.000000
102.849747,0.243849,0.191379,0.000000
98.439331,0.486024,0.191379,0.000000
96.997635,0.212770,0.255083,0.000000
98.042992,0.346971,0.255083,0.000000
95.819603,0.016555,0.244286,0.000000
90.374619,0.309682,0.244286,0.000000
92.335693,0.272666,0.325540,0.000000
95.958778,0.215604,0.325540,0.000000
93.152786,0.252632,0.274017,0.000000
95.604965,0.456079,0.274017,0.000000
103.565460,0.243494,0.233348,0.000000
105.223206,0.332556,0.233348,0.000000
105.911095,0.258830,0.173687,0.000000
109.819389,0.238032,0.173687,0.000000
113.595261,0.175083,0.103939,0.000000
110.903481,0.178251,0.103939,0.000000
108.925186,0.022236,0.132233,0.000000
111.296593,0.353817,0.132233,0.000000
106.981087,-0.009769,0.116409,0.000000
100.995911,0.278707,0.116409,0.000000
101.082718,0.256999,0.220627,0.000000
99.358337,0.088982,0.220627,0.000000
94.424530,0.114832,0.249664,0.000000
92.382324,0.135922,0.249664,0.000000
94.942818,0.096582,0.296114,0.000000
95.367661,0.178124,0.296114,0.000000
92.846870,0.299780,0.284432,0.000000
96.070900,0.264024,0.284432,0.000000
101.087959,0.576602,0.237878,0.000000
99.346336,0.349293,0.237878,0.000000
102.817978,0.092756,0.224107,0.000000
106.125648,0.053154,0.224107,0.000000
102.564423,0.214667,0.171991,0.000000
97.481918,0.134382,0.171991,0.000000
96.629692,0.206557,0.257219,0.000000
96.939201,0.306411,0.257219,0.000000
91.962204,0.150360,0.269377,0.000000
88.026825,0.445922,0.269377,0.000000
90.424034,0.247513,0.338279,0.000000
88.660126,0.130849,0.338279,0.000000
84.820641,0.598486,0.360777,0.000000
88.702255,0.164998,0.360777,0.000000
91.497826,0.309022,0.320213,0.000000
91.121712,0.186544,0.320213,0.000000
91.860001,0.467461,0.317398,0.000000
97.812088,0.381871,0.317398,0.000000
101.410660,0.268244,0.225454,0.000000
99.615486,0.219203,0.225454,0.000000
103.429878,0.487538,0.224607,0.000000
107.202461,0.092963,0.224607,0.000000
103.424866,0.234965,0.165093,0.000000
102.965904,0.224976,0.165093,0.000000
105.804031,0.186656,0.183566,0.000000
104.847961,0.334361,0.183566,0.000000
101.789223,-0.016293,0.190459,0.000000
101.781921,0.217779,0.190459,0.000000
103.375656,0.002353,0.197750,0.000000
100.555984,-0.081195,0.197750,0.000000
99.281227,0.108238,0.234493,0.000000
103.951057,0.335511,0.234493,0.000000
102.964340,0.137935,0.179238,0.000000
99.685379,0.164823,0.179238,0.000000
104.399033,0.136429,0.219357,0.000000
107.215492,0.318659,0.219357,0.000000
100.813889,0.125592,0.176572,0.000000
96.823708,0.131395,0.176572,0.000000
97.231827,0.347711,0.258100,0.000000
94.802292,0.263589,0.258100,0.000000
89.421288,0.110724,0.301669,0.000000
91.424667,0.279820,0.301669,0.000000
94.692940,0.263870,0.290285,0.000000
91.982689,0.257901,0.290285,0.000000
94.699402,0.510860,0.307332,0.000000
101.389847,0.032577,0.307332,0.000000
104.815109,0.172725,0.191842,0.000000
105.662750,0.517372,0.191842,0.000000
111.631218,0.167700,0.151399,0.000000
116.494446,0.081471,0.151399,0.000000
113.654305,0.087359,0.065635,0.000000
111.372124,0.066193,0.065635,0.000000
114.409203,0.188184,0.100595,0.000000
109.541328,0.065647,0.100595,0.000000
103.626282,0.159398,0.161804,0.000000
103.683929,0.030869,0.161804,0.000000
101.315025,0.147784,0.194063,0.000000
96.059944,0.224335,0.194063,0.000000
94.075783,0.174755,0.280907,0.000000
96.327545,0.210137,0.280907,0.000000
95.648941,0.248414,0.257909,0.000000
93.758652,0.214571,0.257909,0.000000
97.988365,0.287061,0.281225,0.000000
102.466995,0.349419,0.281225,0.000000
100.882011,0.262792,0.202945,0.000000
102.372726,0.138311,0.202945,0.000000
105.414459,0.181710,0.188345,0.000000
102.746315,0.268313,0.188345,0.000000
97.967003,0.231793,0.220261,0.000000
97.910278,0.159377,0.220261,0.000000
97.475471,0.366209,0.242658,0.000000
92.020042,0.173014,0.242658,0.000000
88.911560,0.184394,0.323931,0.000000
91.454582,0.387373,0.323931,0.000000
88.666206,0.431555,0.313672,0.000000
85.881248,0.124273,0.313672,0.000000
89.876343,0.290305,0.356655,0.000000
93.318947,0.399555,0.356655,0.000000
93.051277,0.262878,0.289814,0.000000
95.768860,0.329906,0.289814,0.000000
101.573296,0.064103,0.249072,0.000000
103.708511,0.026378,0.249072,0.000000
101.033669,0.038277,0.198286,0.000000
104.693306,0.451094,0.198286,0.000000
107.513657,0.201191,0.158118,0.000000
103.467216,0.221366,0.158118,0.000000
103.543900,0.064770,0.199018,0.000000
105.968666,0.184997,0.199018,0.000000
105.411919,0.075736,0.169317,0.000000
102.200600,0.099257,0.169317,0.000000
102.315636,0.082459,0.209292,0.000000
103.360947,0.252550,0.209292,0.000000
99.811546,0.167722,0.201183,0.000000
98.639366,0.158726,0.201183,0.000000
103.035088,0.184199,0.222331,0.000000
102.414337,0.244562,0.222331,0.000000
100.373360,0.181923,0.213819,0.000000
102.250229,0.420430,0.213819,0.000000
102.241295,-0.112692,0.197202,0.000000
97.919228,0.243222,0.197202,0.000000
96.369781,0.025388,0.257757,0.000000
97.549713,0.176692,0.257757,0.000000
95.487518,0.056458,0.250661,0.000000
89.920914,0.111720,0.250661,0.000000
91.787651,0.297159,0.330007,0.000000
95.546455,0.244315,0.330007,0.000000
92.801430,0.347318,0.279827,0.000000
95.086967,0.259553,0.279827,0.000000
102.834671,0.309309,0.244454,0.000000
104.687218,0.186273,0.244454,0.000000
105.466515,0.130542,0.179871,0.000000
109.233612,0.091097,0.179871,0.000000
113.288246,0.197743,0.110157,0.000000
110.776573,0.148218,0.110157,0.000000
108.682251,0.178366,0.132299,0.000000
111.272667,0.365744,0.132299,0.000000
107.163887,0.251049,0.119328,0.000000
100.785851,0.276615,0.119328,0.000000
100.889702,0.299329,0.224187,0.000000
99.432365,0.135603,0.224187,0.000000
94.650047,0.268471,0.248814,0.000000
92.346802,0.250096,0.248814,0.000000
94.929092,0.204046,0.293348,0.000000
95.676010,0.298027,0.293348,0.000000
92.819176,0.477715,0.280001,0.000000
95.428085,0.084304,0.280001,0.000000
100.519981,0.336930,0.245637,0.000000
98.810577,0.287407,0.245637,0.000000
101.771477,0.354536,0.232146,0.000000
105.839668,0.218493,0.232146,0.000000
102.845161,0.343859,0.173347,0.000000
97.947227,0.131515,0.173347,0.000000
96.482300,0.163374,0.258041,0.000000
96.854317,0.305242,0.258041,0.000000
92.568054,0.079205,0.267201,0.000000
87.864891,0.260763,0.267201,0.000000
90.108017,0.257805,0.344952,0.000000
89.152100,0.130953,0.344952,0.000000
84.570816,0.502257,0.355439,0.000000
87.678238,0.294081,0.355439,0.000000
91.009056,0.243773,0.328763,0.000000
91.133369,0.309086,0.328763,0.000000
91.136208,0.327572,0.322252,0.000000
96.551598,0.376519,0.322252,0.000000
101.003418,0.240276,0.232569,0.000000
99.319519,0.081894,0.232569,0.000000
102.038933,0.203019,0.231633,0.000000
106.911209,0.137646,0.231633,0.000000
103.629906,0.334881,0.162723,0.000000
102.314827,0.301299,0.162723,0.000000
105.367828,0.235507,0.191227,0.000000
105.247009,0.137437,0.191227,0.000000
101.990837,0.227782,0.186384,0.000000
101.505890,0.219936,0.186384,0.000000
103.441330,0.240540,0.202429,0.000000
101.356216,0.262647,0.202429,0.000000
98.939491,0.125600,0.228368,0.000000
103.198814,0.089498,0.228368,0.000000
103.646622,0.182297,0.181465,0.000000
99.790062,0.170448,0.181465,0.000000
103.027779,0.172684,0.224159,0.000000
107.364922,0.295097,0.224159,0.000000
101.978172,0.172915,0.166874,0.000000
96.991989,0.166166,0.166874,0.000000
97.048592,0.082195,0.260028,0.000000
95.650497,0.326354,0.260028,0.000000
89.886002,0.233446,0.292651,0.000000
90.403412,0.228032,0.292651,0.000000
94.514503,0.216285,0.301182,0.000000
92.449242,0.347847,0.301182,0.000000
93.497185,0.414328,0.309205,0.000000
100.369484,0.380844,0.309205,0.000000
104.454491,0.126540,0.204240,0.000000
105.182404,0.250389,0.204240,0.000000
109.797394,-0.109943,0.160990,0.000000
115.362312,0.221013,0.160990,0.000000
113.810684,0.105870,0.069156,0.000000
110.811302,0.063367,0.069156,0.000000
113.817619,0.272915,0.109243,0.000000
110.770317,0.163994,0.109243,0.000000
103.916283,0.104024,0.149303,0.000000
103.394920,0.268336,0.149303,0.000000
101.913437,0.337214,0.192497,0.000000
96.672569,0.127645,0.192497,0.000000
93.750656,0.242752,0.274668,0.000000
95.684326,0.227557,0.274668,0.000000
96.094826,0.142407,0.262603,0.000000
93.605377,-0.113775,0.262603,0.000000
96.297668,0.296570,0.289655,0.000000
101.372833,0.341041,0.289655,0.000000
101.005875,0.448504,0.203984,0.000000
101.221725,-0.213848,0.203984,0.000000
104.934792,0.362987,0.197375,0.000000
103.659294,0.214517,0.197375,0.000000
98.718758,0.158021,0.208308,0.000000
97.505173,0.226429,0.208308,0.000000
97.859215,0.197081,0.244719,0.000000
93.494621,0.096403,0.244719,0.000000
89.096443,0.271636,0.317524,0.000000
90.835281,0.103249,0.317524,0.000000
89.731628,0.034174,0.310836,0.000000
85.728439,0.204221,0.310836,0.000000
88.449409,0.315788,0.366070,0.000000
92.466454,0.343266,0.366070,0.000000
92.951614,0.235751,0.293732,0.000000
94.639397,0.290309,0.293732,0.000000
100.071526,0.343929,0.265625,0.000000
103.939987,0.283647,0.265625,0.000000
101.467293,0.184146,0.193318,0.000000
103.183647,0.107011,0.193318,0.000000
107.668282,0.010975,0.171510,0.000000
104.525772,0.170297,0.171510,0.000000
102.896172,0.166985,0.196962,0.000000
105.760223,0.139870,0.196962,0.000000
105.034225,0.305609,0.165447,0.000000
102.741394,0.105824,0.165447,0.000000
101.786934,-0.063619,0.208747,0.000000
103.419472,0.224607,0.208747,0.000000
100.961464,0.098860,0.192552,0.000000
98.657936,0.111571,0.192552,0.000000
102.743576,0.331828,0.229669,0.000000
103.799942,0.253649,0.229669,0.000000
101.560699,0.194944,0.194554,0.000000
102.280838,0.156395,0.194554,0.000000
103.145905,0.186589,0.193584,0.000000
99.274940,0.013310,0.193584,0.000000
96.588882,0.489802,0.251311,0.000000
97.537201,0.423502,0.251311,0.000000
96.770836,0.245322,0.247578,0.000000
91.051071,0.215553,0.247578,0.000000
90.542542,0.263407,0.329346,0.000000
95.418465,0.202197,0.329346,0.000000
93.696541,0.199826,0.271142,0.000000
93.713493,0.343432,0.271142,0.000000
101.120239,0.171888,0.261652,0.000000
104.563652,0.590347,0.261652,0.000000
104.592743,0.500436,0.181489,0.000000
107.764114,0.181523,0.181489,0.000000
112.997375,0.258382,0.122450,0.000000
111.857132,0.126128,0.122450,0.000000
108.320152,0.107295,0.124183,0.000000
110.795074,0.314288,0.124183,0.000000
108.913063,-0.006031,0.112650,0.000000
102.000221,0.263271,0.112650,0.000000
100.558533,0.422911,0.218787,0.000000
99.881287,0.243150,0.218787,0.000000
96.074692,0.367378,0.238459,0.000000
92.708130,0.319759,0.238459,0.000000
94.615608,0.198318,0.299974,0.000000
95.934059,0.248906,0.299974,0.000000
93.547600,0.284088,0.273180,0.000000
94.591270,0.302052,0.273180,0.000000
100.302887,0.303701,0.254307,0.000000
99.517204,0.267578,0.254307,0.000000
100.678864,0.154313,0.235293,0.000000
105.765594,0.231715,0.235293,0.000000
103.926926,0.268449,0.167005,0.000000
98.498886,0.222745,0.167005,0.000000
96.596001,0.081597,0.256142,0.000000
97.041504,0.280553,0.256142,0.000000
93.872299,0.191324,0.259980,0.000000
88.101273,0.151065,0.259980,0.000000
89.176331,0.453329,0.350235,0.000000
89.540100,0.115581,0.350235,0.000000
84.749657,0.497966,0.351468,0.000000
86.736061,0.233220,0.351468,0.000000
90.876801,0.420352,0.340833,0.000000
91.289291,0.204022,0.340833,0.000000
90.745491,0.286773,0.317971,0.000000
95.439774,0.413092,0.317971,0.000000
100.987495,0.148620,0.243188,0.000000
99.783440,0.162569,0.243188,0.000000
101.225021,0.296339,0.233852,0.000000
106.793571,0.375326,0.233852,0.000000
104.637161,0.281352,0.159189,0.000000
102.211769,0.202077,0.159189,0.000000
105.208122,0.226897,0.195262,0.000000
105.787621,0.242468,0.195262,0.000000
