dbg_id_a,dbg_iq_a,omega_diff,omega_pll
0.168411,0.310681,302.603241,299.234344
0.004723,0.410792,295.948975,298.556458
-0.077532,0.586341,297.269836,299.107239
-0.076898,0.460336,301.104797,298.805786
-0.047411,0.402099,310.211182,299.582825
-0.008728,0.550399,302.063232,299.378998
0.181700,0.343993,304.579132,300.015228
0.032642,0.477885,298.527496,299.626465
0.122163,0.270505,300.324554,300.348022
0.000233,0.472214,298.167542,299.942719
0.054232,0.306906,305.480957,300.377930
0.069381,0.387821,305.423737,300.104462
0.124075,0.220958,309.076324,301.443237
-0.105598,0.315492,304.880157,301.016815
0.131847,0.031786,301.046387,301.668762
0.081474,0.385462,301.942841,301.367737
0.009286,0.172988,301.284790,302.409332
-0.003777,0.515333,304.393768,302.473541
-0.091057,-0.195390,305.776611,302.304626
-0.108597,0.099134,302.906036,300.457611
0.113270,0.135911,300.197601,299.728027
0.033432,0.300344,300.025940,299.116608
0.111169,0.354167,298.290253,299.765228
-0.038424,0.746619,297.565460,298.816132
0.050635,0.223688,301.046387,299.394012
0.007805,0.469751,304.460541,299.169922
-0.094106,0.616178,300.683990,299.819733
0.072207,0.460395,299.243927,299.174805
0.351739,0.391763,298.223511,299.925293
0.154970,0.373622,299.663544,299.701782
0.098335,0.430021,297.269836,300.374176
0.282384,0.383559,303.201691,300.088226
0.003592,0.296790,301.942841,300.816162
0.177369,0.512682,305.476196,300.781586
0.046754,0.237113,299.901978,301.159332
0.108286,0.287232,302.658081,301.368408
0.071047,0.175420,298.466675,301.200928
0.180999,0.149737,302.362457,301.064819
0.170435,-0.178723,298.585907,301.115845
0.076123,0.284058,304.040924,300.483765
-0.038450,0.231740,299.067505,299.968506
0.195002,0.213433,302.121643,298.965363
0.134957,0.334417,297.389038,299.310883
0.210186,0.417093,298.886292,298.856354
0.078354,0.362841,296.549805,298.998871
0.083951,0.410096,302.182434,298.983490
0.022863,0.390845,303.260101,299.512451
0.144246,0.429830,302.422058,298.908295
0.122636,0.350362,302.601471,299.271149
0.189007,0.417557,302.302246,298.872894
0.047751,0.408035,299.845337,299.658081
0.024365,0.359798,299.485779,299.822388
0.070093,0.377572,305.843353,300.407196
0.105351,0.410271,305.900574,300.527222
0.147022,0.379381,300.197601,301.513580
0.295830,0.290105,308.713928,301.548401
0.079081,0.079571,301.046387,302.188629
0.067965,0.219045,301.408783,301.671539
-0.001337,0.155566,292.177216,301.949280
0.134395,0.109312,304.393768,301.832001
0.089971,0.124348,299.663544,301.550964
-0.000273,0.093343,302.181244,300.323822
0.070763,0.156072,298.404694,299.413757
-0.126432,0.060825,301.036835,298.808899
-0.147732,0.403035,292.415619,299.024872
0.155397,0.468842,299.367920,298.641754
0.271253,0.609976,295.524597,299.044098
0.057729,0.420781,304.284119,299.198273
-0.093524,0.559451,300.860413,300.048828
0.308183,0.671829,304.880157,299.545776
0.033795,0.342475,296.607025,299.837067
0.178826,0.187465,307.216644,299.906403
0.107120,0.342465,295.529358,300.012421
0.126167,0.310973,304.517761,300.299591
0.020105,0.311012,301.342010,300.774780
0.102212,0.356855,306.916260,300.769073
0.083601,0.232381,294.513702,300.576233
0.074898,0.185486,300.564758,300.605408
0.132538,0.308311,290.980347,300.663635
0.051679,0.231952,302.658081,301.082458
-0.028447,0.249880,294.933319,300.655640
-0.084776,0.158376,305.538177,300.540070
-0.261924,0.287087,289.719116,299.433350
-0.007827,0.529190,301.282410,298.472931
0.002742,0.186666,292.415619,298.126465
0.104379,0.418692,301.642426,298.296356
-0.004304,0.420117,290.796753,298.283447
0.040148,0.404089,299.186707,298.583801
-0.039612,0.451653,293.434875,299.123108
0.235901,0.183681,302.721283,299.480621
0.113261,0.340484,295.950195,299.861847
-0.192108,0.376229,299.725525,299.554108
0.014614,0.295361,291.935822,299.967651
-0.076943,0.203756,301.463226,299.798584
0.089103,0.355846,296.497345,300.184845
0.174567,0.135108,302.362457,300.665405
0.038410,0.294316,295.896545,301.536102
-0.023890,0.250357,314.283386,302.063110
-0.092586,0.114231,296.192169,302.006256
-0.040416,0.220698,302.486420,301.691437
-0.009324,0.125401,289.058685,301.664063
-0.033888,0.252417,302.057281,302.160950
-0.010189,-0.014795,290.908813,301.158569
0.214902,-0.016913,302.419678,300.412262
0.027987,0.013596,292.167664,299.047119
-0.112261,0.195094,300.617218,298.911499
0.023348,0.341460,291.881561,298.599213
0.118425,0.288285,299.720764,298.565918
0.070816,0.385055,290.851593,298.705414
-0.107068,0.427930,300.025940,298.791840
0.013810,0.217362,295.534149,298.753937
0.060983,0.541745,298.166290,298.847992
0.231133,0.374860,292.057983,299.168243
0.091913,0.165444,300.502777,299.385284
0.016302,0.388691,289.835938,299.203186
-0.088498,0.396318,305.595398,300.195251
-0.030689,0.314281,296.010986,300.297272
-0.113206,0.274375,298.285492,300.772644
0.230221,0.168281,294.814117,300.579681
-0.057039,0.270604,299.663544,300.812256
-0.183642,0.063494,289.301880,300.280609
0.036574,0.183947,296.726227,301.077820
-0.112860,0.215213,295.290955,300.990631
-0.193724,0.130412,300.443176,300.801361
-0.009834,0.172958,289.299500,299.251251
0.013430,0.045591,295.290955,298.778198
0.049328,0.339160,292.773254,298.281067
0.227895,0.322879,296.788208,298.373260
