omega_ref,omega_pll,Iq_ref,Iq_meas
1199.969482,1197.402588,-0.016107,0.123307
1199.969482,1196.349854,0.662612,0.776738
1199.969482,1195.417725,0.662612,0.753845
1199.969482,1201.419189,0.563231,0.663107
1199.969482,1201.320435,0.563231,0.524648
1199.969482,1201.396729,0.098531,0.087127
1199.969482,1200.103149,0.098531,0.011913
1199.969482,1201.178101,0.153005,0.224245
1199.969482,1205.974365,0.153005,0.341228
1199.969482,1200.814697,-0.436708,-0.391756
1199.969482,1199.882935,-0.436708,-0.360172
1199.969482,1193.362671,0.228006,0.211366
1199.969482,1194.281616,0.228006,0.546737
1199.969482,1199.343384,0.914541,0.709919
1199.969482,1197.919922,0.914541,0.686243
1199.969482,1200.075195,0.392007,0.498297
1199.969482,1198.412354,0.392007,0.510217
1199.969482,1199.931396,0.378946,0.368409
1199.969482,1202.868042,0.378946,0.464521
1199.969482,1204.572144,-0.427484,-0.677304
1199.969482,1197.841431,-0.427484,-0.694039
1199.969482,1196.328613,0.271578,0.418166
1199.969482,1194.467896,0.271578,0.340089
1199.969482,1194.292603,0.720896,0.438485
1199.969482,1200.069946,0.720896,0.434191
1199.969482,1200.271118,0.235730,0.127030
1199.969482,1200.704346,0.235730,0.476460
1199.969482,1198.279419,0.247100,0.348288
1199.969482,1200.624634,0.247100,0.181990
1199.969482,1204.278442,0.085914,-0.262240
1199.969482,1199.940430,0.085914,-0.203170
1199.969482,1198.579956,0.322090,0.094279
1199.969482,1193.170898,0.322090,0.628224
1199.969482,1194.818359,0.835060,0.439310
1199.969482,1200.633667,0.835060,0.548960
1199.969482,1200.966309,0.031066,0.026931
1199.969482,1201.169678,0.031066,0.064703
1199.969482,1200.276367,0.054663,0.045626
1199.969482,1200.206909,0.054663,0.263182
1199.969482,1203.442871,0.106532,0.255422
1199.969482,1203.621338,0.106532,-0.060402
1199.969482,1198.170776,-0.030305,0.168892
1199.969482,1197.056274,-0.030305,0.339195
1199.969482,1194.570313,0.722087,0.283779
1199.969482,1195.498535,0.722087,0.452863
1199.969482,1200.478638,0.543619,0.173010
1199.969482,1200.242554,0.543619,0.178926
1199.969482,1201.640747,0.239762,0.365887
1199.969482,1199.502197,0.239762,-0.003768
1199.969482,1201.728271,0.260005,0.164651
1199.969482,1204.990356,0.260005,0.132146
1199.969482,1201.582397,-0.227245,-0.322078
1199.969482,1199.275269,-0.227245,-0.450939
1199.969482,1194.099731,0.323901,0.223948
1199.969482,1195.442017,0.323901,0.109724
1199.969482,1201.535034,0.697996,0.468047
1199.969482,1199.967041,0.697996,0.526542
1199.969482,1201.368530,0.302133,0.088819
1199.969482,1199.706177,0.302133,0.001721
1199.969482,1200.491333,0.510450,0.048126
1199.969482,1204.730103,0.510450,0.593911
1199.969482,1204.444702,-0.245237,-0.364115
1199.969482,1199.850098,-0.245237,-0.184723
1199.969482,1197.446411,0.386825,0.260922
1199.969482,1196.863647,0.386825,0.340303
1199.969482,1197.172974,0.736724,0.435970
1199.969482,1201.662964,0.736724,0.575854
1199.969482,1201.787598,0.196939,0.202708
1199.969482,1201.957397,0.196939,0.111091
1199.969482,1200.693359,0.043083,-0.018122
1199.969482,1202.161255,0.043083,0.054909
