raw21,omega_pll_rad_s,iq_ref_a,dbg_iq_a
656893.000000,278.904938,0.542460,0.496254
605549.000000,292.285797,0.542460,0.642854
553927.000000,302.903687,0.302443,0.656328
503332.000000,306.616974,0.302443,0.477877
452445.000000,309.254822,0.238839,0.313860
401346.000000,310.393188,0.238839,0.297070
351017.000000,307.003326,0.261284,0.326552
303529.000000,295.760498,0.261284,0.265775
255710.000000,289.605042,0.435371,0.210440
205087.000000,295.244812,0.435371,0.457835
150411.000000,312.238678,0.208912,0.447037
95616.000000,323.569214,0.208912,0.334797
43767.000000,320.821838,0.122872,0.168173
2091891.000000,308.896576,0.122872,0.177029
2042335.000000,302.038635,0.310684,0.202189
1990993.000000,303.440063,0.310684,0.288856
1939395.000000,305.601929,0.274995,0.356943
1890889.000000,298.049500,0.274995,0.053485
1844804.000000,285.509399,0.476065,0.241897
1799722.000000,274.226715,0.476065,0.498151
1752213.000000,274.771057,0.583701,0.365780
1701664.000000,285.369995,0.583701,0.530793
1649914.000000,297.276520,0.358674,0.578580
1597979.000000,306.320404,0.358674,0.470439
1546516.000000,310.615204,0.225181,0.461946
1495626.000000,311.246796,0.225181,0.257078
1444159.000000,312.103882,0.210173,0.223627
1394874.000000,304.854797,0.210173,0.305051
1347107.000000,294.560974,0.385656,0.010487
1298834.000000,289.794525,0.385656,0.366013
1247465.000000,297.294495,0.358348,0.287899
1193336.000000,311.710571,0.358348,0.441507
1139276.000000,320.893127,0.122153,0.498248
1088808.000000,314.852692,0.122153,0.442408
1040446.000000,303.059753,0.300456,0.114338
991332.000000,297.144836,0.300456,0.199955
940734.000000,298.234375,0.348727,0.285667
888864.000000,303.211853,0.348727,0.435783
840755.000000,295.871643,0.372396,0.439986
795311.000000,282.642395,0.372396,0.258900
750571.000000,271.912811,0.612265,0.201274
704305.000000,269.861084,0.612265,0.529052
654787.000000,279.490112,0.536697,0.542636
603420.000000,292.641144,0.536697,0.732186
551690.000000,303.381409,0.297750,0.543208
501133.000000,306.867767,0.297750,0.556867
450089.000000,310.050110,0.230963,0.369939
398972.000000,311.170990,0.230963,0.083895
348973.000000,306.533051,0.266068,0.225860
301676.000000,294.713593,0.266068,0.275956
253821.000000,288.827545,0.443235,0.170457
202899.000000,295.446686,0.443235,0.472085
148042.000000,312.900940,0.202372,0.493020
93405.000000,323.665283,0.202372,0.414887
41741.000000,320.500488,0.126171,0.224906
2090055.000000,308.226776,0.126171,0.149312
2040779.000000,300.769135,0.323477,0.159635
1989361.000000,302.742157,0.323477,0.178457
1937863.000000,304.835571,0.282765,0.342715
1889433.000000,297.403839,0.282765,0.278654
1843387.000000,285.165283,0.479616,0.316772
1798179.000000,274.655884,0.479616,0.470820
1750621.000000,275.398224,0.577532,0.439731
1699984.000000,286.035248,0.577532,0.719490
1648091.000000,297.985718,0.351678,0.463291
1596031.000000,307.001190,0.351678,0.470899
1544479.000000,311.229736,0.219125,0.504031
1493381.000000,312.369843,0.219125,0.410843
1442105.000000,312.352386,0.207775,0.283902
1392873.000000,304.911316,0.207775,0.236309
1345261.000000,294.023132,0.391127,0.222531
1296879.000000,289.533081,0.391127,0.388598
1245165.000000,297.968109,0.351698,0.749185
1190676.000000,313.179260,0.351698,0.403517
1136400.000000,322.586151,0.105292,0.561646
1086035.000000,315.758179,0.105292,0.079917
1037826.000000,303.212494,0.298996,0.101239
988625.000000,297.251740,0.298996,0.153411
937754.000000,298.832703,0.342806,0.313160
885843.000000,303.342834,0.342806,0.269445
837517.000000,296.437744,0.366791,0.358939
791894.000000,283.653687,0.366791,0.361688
747026.000000,273.095703,0.600480,0.296636
700829.000000,270.475189,0.600480,0.569018
651287.000000,279.738647,0.534254,0.367294
599812.000000,292.754822,0.534254,0.587085
547826.000000,303.817139,0.293431,0.670902
496976.000000,307.912323,0.293431,0.395742
445431.000000,312.292297,0.208556,0.411219
394031.000000,313.841858,0.208556,0.217738
344688.000000,306.474670,0.266667,-0.064641
297657.000000,293.616760,0.266667,0.361129
249631.000000,288.142029,0.450112,0.224412
197994.000000,296.801971,0.450112,0.510850
142425.000000,315.789032,0.173485,0.528562
87558.000000,326.354279,0.173485,0.232757
36088.000000,321.910461,0.112051,0.233229
2084648.000000,308.550140,0.112051,0.026066
2035280.000000,301.051422,0.320631,0.169150
1983640.000000,303.088196,0.320631,0.098881
1932177.000000,304.348450,0.287617,0.294454
1883558.000000,297.273438,0.287617,0.197593
1837302.000000,285.698120,0.474264,0.488111
1791877.000000,276.011627,0.474264,0.415107
1744043.000000,277.409637,0.557374,0.468427
1693615.000000,286.671143,0.557374,0.706388
1641678.000000,298.072449,0.350766,0.627369
1589084.000000,308.311371,0.350766,0.249241
1537570.000000,311.866913,0.212702,0.529837
1486174.000000,313.626587,0.212702,0.219705
1434934.000000,313.261902,0.198620,0.314264
1386165.000000,304.417419,0.198620,0.116233
1339153.000000,291.919830,0.412121,0.266808
1290508.000000,288.545441,0.412121,0.242953
1237932.000000,299.419128,0.337134,0.388405
1182652.000000,316.161163,0.337134,0.485964
1128282.000000,324.665375,0.084425,0.479960
1078153.000000,316.587921,0.084425,0.346734
1030043.000000,303.683746,0.294204,0.066457
981110.000000,296.766418,0.294204,0.269417
929737.000000,299.863342,0.332410,0.114152
878550.000000,301.312103,0.332410,0.333364
830301.000000,294.347626,0.387623,0.282395
784806.000000,281.866577,0.387623,0.438905
739628.000000,273.322571,0.598141,0.327731
692896.000000,272.945099,0.598141,0.565668
643144.000000,282.358032,0.507963,0.666273
591719.000000,294.103455,0.507963,0.675705
539787.000000,303.935089,0.292153,0.555005
488588.000000,308.468109,0.292153,0.712809
436781.000000,313.229492,0.199076,0.379249
385106.000000,315.539215,0.199076,0.382766
336600.000000,305.563934,0.275676,0.036543
290020.000000,291.867188,0.275676,0.163648
241991.000000,286.865601,0.462791,0.192854
189658.000000,297.681946,0.462791,0.681767
133362.000000,318.163605,0.149629,0.569665
78606.000000,327.395660,0.149629,0.497974
27419.000000,321.722504,0.113823,0.252874
2076226.000000,308.002441,0.113823,0.045560
2026969.000000,300.601227,0.325030,0.264522
1975423.000000,302.431854,0.325030,0.228664
1924670.000000,301.342255,0.317606,0.252760
1876184.000000,294.369995,0.317606,0.167028
1830008.000000,283.412750,0.497067,0.260852
1784022.000000,276.561584,0.497067,0.440067
1735552.000000,280.349823,0.527893,0.466880
1684894.000000,289.946320,0.527893,0.377991
1633220.000000,299.617889,0.335216,0.594130
1580829.000000,308.222321,0.335216,0.472774
1529533.000000,310.592377,0.225365,0.367035
1477558.000000,314.098694,0.225365,0.274540
1426178.000000,313.844604,0.192704,0.043277
1377555.000000,304.601196,0.192704,0.200033
1330637.000000,292.270691,0.408521,0.075528
1282094.000000,288.730225,0.408521,0.342538
1229455.000000,299.449951,0.336734,0.267601
1174008.000000,316.061188,0.336734,0.465644
1120082.000000,322.654877,0.104458,0.416442
1069986.000000,314.984741,0.104458,0.529099
1021637.000000,303.813171,0.292837,0.103466
972568.000000,297.865387,0.292837,0.189677
921047.000000,301.450470,0.316449,0.267834
871050.000000,298.757111,0.316449,0.360507
823169.000000,290.930359,0.421741,0.260570
777622.000000,279.299622,0.421741,0.270901
731782.000000,273.603577,0.595273,0.376319
684309.000000,275.990387,0.595273,0.645565
634094.000000,286.588745,0.465555,0.693859
583015.000000,296.408386,0.465555,0.562345
531719.000000,303.315704,0.298253,0.580770
480592.000000,307.223358,0.298253,0.442574
428507.000000,312.491028,0.206375,0.375891
375924.000000,317.550385,0.206375,0.054977
327871.000000,306.160126,0.269622,0.016082
281307.000000,292.946869,0.269622,0.271227
232985.000000,289.073883,0.440594,0.210782
180386.000000,299.979980,0.440594,0.456457
124281.000000,318.390167,0.147247,0.518122
69956.000000,325.300568,0.147247,0.379129
19073.000000,318.819336,0.142767,0.301787
2067348.000000,307.833038,0.142767,0.085427
2017505.000000,302.980164,0.301129,0.149060
1966003.000000,304.436981,0.301129,0.214633
1916111.000000,300.089661,0.330033,0.341808
1868417.000000,290.573792,0.330033,0.380216
1822474.000000,279.431458,0.536821,0.254115
1775438.000000,276.840302,0.536821,0.500255
1725928.000000,284.241821,0.488875,0.517704
1674986.000000,294.348938,0.488875,0.522881
1623566.000000,302.467499,0.306593,0.530335
1572035.000000,307.528473,0.306593,0.529395
1521011.000000,308.722168,0.243959,0.522138
1468622.000000,313.358551,0.243959,0.264664
1417523.000000,312.026459,0.210796,0.346462
1368544.000000,304.440887,0.210796,0.162376
1321275.000000,293.999756,0.391123,0.198951
1272413.000000,291.818329,0.391123,0.418599
1219806.000000,301.839447,0.312708,0.399550
1164763.000000,316.009918,0.312708,0.360508
1111604.000000,319.419556,0.136713,0.313285
1061608.000000,311.832397,0.136713,0.153844
1012968.000000,302.535248,0.305530,0.128884
963073.000000,300.107971,0.305530,0.411435
911133.000000,304.955597,0.281277,0.452427
862183.000000,298.478210,0.281277,0.251406
815358.000000,287.204285,0.458918,0.304126
770064.000000,275.437988,0.458918,0.374631
723572.000000,272.582275,0.605413,0.395305
675196.000000,278.273743,0.605413,0.536773
624602.000000,290.048981,0.430845,0.841967
573759.000000,298.832031,0.430845,0.492970
523135.000000,303.182465,0.299479,0.411317
472409.000000,305.625305,0.299479,0.396526
420469.000000,310.216034,0.229041,0.440298
368033.000000,314.555969,0.229041,0.533295
319913.000000,304.136414,0.289795,0.285161
272981.000000,293.267731,0.289795,0.250663
224393.000000,291.036438,0.420885,0.376072
171507.000000,302.764923,0.420885,0.454113
115879.000000,318.635803,0.144705,0.401859
62134.000000,322.999908,0.144705,0.230592
11311.000000,316.423340,0.166665,0.140448
2059192.000000,307.246399,0.166665,0.123844
2008886.000000,304.356262,0.287292,0.264500
1957457.000000,305.644958,0.287292,0.172429
1908425.000000,298.733002,0.343538,0.185606
1861473.000000,287.304810,0.343538,0.191901
1815796.000000,276.101288,0.570094,0.308977
1768352.000000,275.442261,0.570094,0.445210
1717990.000000,285.786560,0.473383,0.470829
1666579.000000,297.209625,0.473383,0.566368
1615134.000000,305.031464,0.280884,0.567512
1563760.000000,309.136017,0.280884,0.314729
1513180.000000,308.350250,0.247613,0.314351
1461100.000000,311.606720,0.247613,0.262366
1410285.000000,309.372253,0.237299,0.358132
1361224.000000,302.609222,0.237299,0.110247
1313555.000000,294.292358,0.388155,0.141728
1263955.000000,295.035248,0.388155,0.497542
1211260.000000,304.887909,0.282150,0.661101
1156577.000000,317.043304,0.282150,0.369159
1104142.000000,317.494385,0.155911,0.636601
1054426.000000,309.101959,0.155911,-0.064733
1005282.000000,301.912842,0.311707,0.145756
955008.000000,301.047974,0.311707,0.512628
903247.000000,305.301422,0.277768,0.304308
854987.000000,297.054718,0.277768,0.214349
808846.000000,284.327820,0.487661,0.007222
763840.000000,272.477081,0.487661,0.526360
717112.000000,271.049469,0.620734,0.486781
668004.000000,279.426697,0.620734,0.505165
616905.000000,292.510193,0.406202,0.609776
565932.000000,301.270477,0.406202,0.514187
515521.000000,304.510284,0.286156,0.512902
465000.000000,305.968506,0.286156,0.289670
413439.000000,308.968079,0.241488,0.277311
361564.000000,311.183258,0.241488,0.217080
313385.000000,301.587250,0.315280,0.314155
266052.000000,292.816711,0.315280,0.258406
216857.000000,293.067780,0.400544,0.348516
163312.000000,306.702209,0.400544,0.203908
108180.000000,320.006683,0.130955,0.384963
55078.000000,321.764893,0.130955,0.026535
5014.000000,312.833191,0.202562,0.218797
2052665.000000,305.180145,0.202562,0.196175
2001632.000000,305.184265,0.278999,0.212127
1950057.000000,306.982452,0.278999,0.224009
1901391.000000,298.989838,0.340954,0.237850
1854954.000000,286.304901,0.340954,0.210814
1809521.000000,274.829468,0.582809,0.406401
1761973.000000,274.787903,0.582809,0.433452
1711217.000000,286.255402,0.468687,0.675388
1659539.000000,298.181549,0.468687,0.482385
1607917.000000,306.305420,0.268124,0.462025
1556947.000000,308.907806,0.268124,0.122386
1506231.000000,308.854004,0.242550,0.302959
1454233.000000,311.660309,0.242550,0.261146
1403973.000000,307.448730,0.256528,0.313819
1355175.000000,299.939423,0.256528,0.247776
1307059.000000,293.632996,0.394749,0.204493
1256765.000000,296.864197,0.394749,-0.034558
1203447.000000,308.502106,0.245973,0.318898
1149063.000000,318.945526,0.245973,0.473100
1097444.000000,316.311951,0.167711,0.399423
1048227.000000,306.458405,0.167711,0.165499
998821.000000,300.577454,0.325050,0.232156
948264.000000,300.814789,0.325050,0.234539
896235.000000,305.785187,0.272915,0.447992
848077.000000,297.409302,0.272915,0.238129
802368.000000,283.636169,0.494569,0.285111
757659.000000,271.428467,0.494569,0.340279
710874.000000,270.388611,0.627341,0.404768
661179.000000,280.425323,0.627341,0.499100
609804.000000,293.674103,0.394549,0.607504
558397.000000,303.254120,0.394549,0.468851
507899.000000,306.325348,0.267973,0.741573
457060.000000,308.495941,0.267973,0.317438
405661.000000,310.372894,0.227394,0.187855
354583.000000,309.175812,0.227394,-0.008818
306817.000000,298.248260,0.348658,0.288674
259171.000000,290.927673,0.348658,0.228102
208919.000000,294.937714,0.381814,0.580720
154565.000000,310.805450,0.381814,0.546713
99589.000000,322.800446,0.102959,0.462355
47280.000000,321.437531,0.102959,0.329334
2095159.000000,309.975708,0.231106,0.239294
2045672.000000,302.658020,0.231106,0.338579
1994011.000000,305.002228,0.280791,0.181109
1942292.000000,307.179657,0.280791,0.463168
1893656.000000,299.383881,0.336981,0.258302
1847479.000000,286.378082,0.336981,0.215767
1802239.000000,274.901855,0.582052,0.324590
1754451.000000,275.785950,0.582052,0.435544
1703772.000000,286.363403,0.467573,0.480110
1651797.000000,298.593262,0.467573,0.400176
1599682.000000,307.707520,0.254055,0.602999
1548197.000000,311.433716,0.254055,0.400042
1497184.000000,311.922028,0.211790,0.359512
1445682.000000,312.414612,0.211790,0.356072
1396128.000000,305.626221,0.274692,0.251693
1348093.000000,295.756348,0.274692,0.181467
1299650.000000,291.038574,0.420658,0.292687
1248293.000000,297.994598,0.420658,0.418593
1194030.000000,312.432190,0.206598,0.435128
1139725.000000,321.963348,0.206598,0.485311
1089019.000000,316.110474,0.169654,0.040937
1040359.000000,304.576874,0.169654,0.242275
991018.000000,298.603180,0.344741,0.099480
940210.000000,299.624237,0.344741,0.614894
888153.000000,304.447205,0.286256,0.332674
839830.000000,297.100159,0.286256,0.304097
794203.000000,283.872009,0.492169,0.311606
749342.000000,272.935822,0.492169,0.135832
702951.000000,270.754456,0.623637,0.454940
653410.000000,279.907959,0.623637,0.547373
601953.000000,292.900909,0.402244,0.736899
549993.000000,303.947784,0.402244,0.515403
499057.000000,308.215027,0.249020,0.457192
447767.000000,311.625793,0.249020,0.335865
396390.000000,313.071228,0.200328,0.288652
346683.000000,306.883301,0.200328,0.490713
299536.000000,294.262268,0.388475,0.297685
251576.000000,288.468628,0.388475,0.251055
200099.000000,296.642029,0.364711,0.505064
144731.000000,315.123718,0.364711,0.453076
89716.000000,326.331909,0.067549,0.288873
38069.000000,322.353455,0.067549,0.063342
2086624.000000,308.738800,0.243392,0.099558
2037338.000000,300.848022,0.243392,0.194773
1985596.000000,303.327942,0.297468,0.207009
1934050.000000,304.887421,0.297468,0.287602
1885560.000000,297.308716,0.357687,0.172070
1839276.000000,285.838776,0.357687,0.321441
1793945.000000,275.667450,0.574343,0.581192
1746147.000000,276.922119,0.574343,0.435969
1695594.000000,286.675690,0.464394,0.689281
1643504.000000,298.563995,0.464394,0.411162
1590932.000000,308.692505,0.244138,0.483868
1539450.000000,312.068481,0.244138,0.242819
1488143.000000,313.467712,0.196252,0.190055
1436664.000000,313.876068,0.196252,0.296797
1387820.000000,304.932648,0.281553,0.125478
1340613.000000,292.724182,0.281553,0.239976
1291996.000000,288.957367,0.441416,0.211241
1239711.000000,298.871460,0.441416,0.409961
1184689.000000,315.083954,0.180000,0.467611
1130313.000000,324.028656,0.180000,0.507289
1080156.000000,316.238556,0.168291,0.124203
1032074.000000,303.372589,0.168291,0.109433
982940.000000,297.154327,0.359162,0.063552
931664.000000,299.827850,0.359162,0.494377
880216.000000,302.173584,0.308948,0.256229
831819.000000,295.493256,0.308948,0.241298
786354.000000,282.549377,0.505364,-0.116474
741290.000000,273.337891,0.505364,0.385686
694831.000000,271.915253,0.611986,0.599603
645277.000000,280.865326,0.611986,0.840278
593886.000000,292.974396,0.401465,0.758874
542002.000000,303.134583,0.401465,0.643152
490890.000000,307.892212,0.252208,0.484784
439247.000000,312.522614,0.252208,0.324719
387726.000000,314.655182,0.184432,0.200743
339026.000000,305.447937,0.184432,0.184978
292363.000000,291.992554,0.411138,0.144764
244383.000000,286.843140,0.411138,0.244086
192076.000000,297.780060,0.353285,0.450013
136047.000000,317.643799,0.353285,0.617785
81207.000000,327.469574,0.056115,0.445638
30038.000000,321.872620,0.056115,0.168628
2078814.000000,308.129272,0.249437,-0.001779
2029639.000000,300.315979,0.249437,0.055817
1977882.000000,302.846252,0.302239,0.182124
1926808.000000,302.692139,0.302239,0.184180
1878319.000000,295.435944,0.376388,0.274960
1832154.000000,284.141449,0.376388,0.266705
1786500.000000,275.943481,0.571553,0.362842
1738320.000000,278.810242,0.571553,0.480957
1687938.000000,287.800232,0.453107,0.643519
1636203.000000,298.234253,0.453107,0.393692
1583953.000000,307.036591,0.260673,0.538576
1532532.000000,310.435760,0.260673,0.433333
1480762.000000,313.689697,0.194005,0.360614
1429469.000000,313.537445,0.194005,0.238890
1380764.000000,304.704498,0.283810,0.112551
1334043.000000,291.597961,0.283810,0.195203
1285438.000000,288.309357,0.447879,0.073804
1232904.000000,298.940247,0.447879,0.494224
1177559.000000,315.712036,0.173695,0.582477
1123514.000000,323.136230,0.173695,0.308860
1073567.000000,315.008942,0.180576,0.301417
1025421.000000,303.081604,0.180576,0.107721
976370.000000,297.115540,0.359538,0.082131
925063.000000,300.112732,0.359538,0.258980
874430.000000,299.745941,0.333237,0.369214
826323.000000,292.593475,0.333237,0.264476
780689.000000,281.045776,0.520428,0.275441
735340.000000,273.396851,0.520428,0.385498
688552.000000,273.538086,0.595770,0.473760
638892.000000,282.837738,0.595770,0.551512
587724.000000,293.896271,0.392249,0.785203
536048.000000,302.958679,0.392249,0.511903
484903.000000,307.506592,0.256071,0.566065
432884.000000,313.050873,0.256071,0.227424
380753.000000,316.925568,0.161712,0.264048
332559.000000,306.010529,0.161712,0.169016
286120.000000,292.125031,0.409796,0.125747
238180.000000,287.007751,0.409796,0.264642
185781.000000,297.932068,0.351746,0.502237
129651.000000,317.525299,0.351746,0.502348
75037.000000,326.233948,0.068465,0.353715
24005.000000,320.449982,0.068465,0.227781
2072659.000000,307.815887,0.252567,0.014350
2023135.000000,301.675171,0.252567,0.194276
1971572.000000,303.443207,0.296260,0.246388
1921209.000000,300.833313,0.296260,0.257101
1873082.000000,292.700012,0.403765,0.241564
1826920.000000,281.976959,0.403765,0.615084
1780681.000000,276.288971,0.568112,0.388598
1732030.000000,280.957214,0.568112,0.530087
1681471.000000,290.397583,0.427122,0.382780
1629943.000000,299.731018,0.427122,0.491583
1577949.000000,307.159424,0.259432,0.409355
1526749.000000,309.460632,0.259432,0.118849
1474686.000000,313.453674,0.196355,0.319685
1423303.000000,313.429657,0.196355,0.192048
1374522.000000,304.976746,0.281074,0.340155
1327702.000000,292.554535,0.281074,0.144123
1279147.000000,289.227264,0.438677,0.095900
1226495.000000,299.932953,0.438677,0.446935
1171303.000000,315.578217,0.175012,0.431130
1117725.000000,321.085358,0.175012,0.441062
1067823.000000,313.164093,0.199021,0.142523
1019610.000000,302.165344,0.199021,0.173092
970410.000000,297.432770,0.356360,0.085506
918700.000000,302.083099,0.356360,0.286367
868994.000000,298.592621,0.344776,0.356861
821443.000000,289.857391,0.344776,0.475727
776120.000000,277.877319,0.552150,0.522722
730227.000000,272.793488,0.552150,0.475596
682456.000000,276.542328,0.565734,0.405569
632163.000000,287.569855,0.565734,0.590319
581328.000000,296.588654,0.365305,0.680871
530182.000000,303.056671,0.365305,0.750728
479178.000000,306.644836,0.264677,0.424513
427196.000000,311.673645,0.264677,0.364596
374692.000000,316.638519,0.164574,0.284346
326803.000000,305.045410,0.164574,0.264580
280260.000000,292.270447,0.408332,0.192210
232197.000000,288.038727,0.408332,0.473639
179533.000000,299.633728,0.334703,0.682381
123548.000000,317.860809,0.334703,0.447961
69113.000000,325.368927,0.077097,0.150737
18283.000000,318.814728,0.077097,0.548921
2066725.000000,307.372162,0.256991,0.038585
2016908.000000,302.708740,0.256991,0.182281
1965423.000000,304.279724,0.287873,-0.021515
1915663.000000,299.701935,0.287873,0.304718
1868044.000000,290.168701,0.429081,0.162773
1822185.000000,278.985718,0.429081,0.231949
1775276.000000,276.206696,0.568939,0.464559
1725784.000000,283.822540,0.568939,0.506702
1674956.000000,293.776123,0.393307,0.487860
1623423.000000,302.542816,0.393307,0.505827
1571923.000000,307.597961,0.255013,0.305426
1520998.000000,308.536041,0.255013,0.435903
1468664.000000,313.158234,0.199278,0.251225
1417599.000000,311.850525,0.199278,0.318745
1368748.000000,303.989990,0.290921,0.210359
1321741.000000,292.916595,0.290921,0.258956
1272918.000000,290.985901,0.421052,0.238821
1220290.000000,301.384125,0.421052,0.398864
1165142.000000,316.211639,0.168632,0.429217
1112026.000000,319.580627,0.168632,0.205378
1062187.000000,311.517181,0.215462,-0.017466
1013556.000000,302.379333,0.215462,0.191262
963879.000000,299.388824,0.336751,0.221244
912087.000000,304.069092,0.336751,0.677357
863151.000000,297.872498,0.351936,0.240699
816290.000000,287.002502,0.351936,0.071422
770933.000000,275.607361,0.574831,0.338721
724594.000000,272.354309,0.574831,0.491603
676253.000000,278.073761,0.550387,0.551855
625751.000000,289.620880,0.550387,0.775898
575009.000000,298.221771,0.348924,0.551250
524401.000000,302.681641,0.348924,0.592709
473532.000000,305.834137,0.272742,0.365942
421762.000000,310.010834,0.272742,0.379990
369372.000000,314.512115,0.185817,0.119869
321350.000000,303.946289,0.185817,0.292707
274535.000000,292.774445,0.403266,0.166539
226220.000000,289.806885,0.403266,0.220889
173420.000000,301.634155,0.314653,0.545576
117811.000000,317.903503,0.314653,0.422435
64007.000000,322.920105,0.101564,0.273035
13364.000000,316.049713,0.101564,0.234206
2061409.000000,306.649689,0.264202,0.067069
2011310.000000,303.378418,0.264202,0.163683
1959822.000000,305.170776,0.278939,0.298072
1910591.000000,298.957245,0.278939,0.299336
1863649.000000,287.558167,0.455190,0.230604
1817849.000000,276.773682,0.455190,0.481802
1770634.000000,275.408508,0.576932,0.422608
1720367.000000,285.646576,0.576932,0.586396
1669185.000000,296.443298,0.366620,0.492683
1617796.000000,304.255249,0.366620,0.546781
1566493.000000,308.325134,0.247718,0.317441
1515751.000000,308.312836,0.247718,0.225537
1463550.000000,312.147736,0.209371,0.256976
1412728.000000,310.003448,0.209371,0.240362
1363758.000000,302.901794,0.301801,-0.076753
1316305.000000,293.844971,0.301801,0.309166
1267041.000000,293.512512,0.395759,-0.035208
1214437.000000,303.438690,0.395759,0.342428
1159635.000000,316.433075,0.166389,0.405037
1106989.000000,317.846527,0.166389,0.267986
1057126.000000,310.020996,0.230410,0.172491
1008113.000000,302.296051,0.230410,0.216799
958042.000000,300.684967,0.323763,0.152872
906289.000000,305.016632,0.323763,0.351174
858002.000000,296.772736,0.362918,0.271490
811532.000000,285.059479,0.362918,0.315018
766531.000000,272.988525,0.601030,0.276171
719661.000000,271.911224,0.601030,0.553403
670755.000000,279.479706,0.536323,0.590765
619646.000000,292.586639,0.536323,0.590914
568749.000000,301.001801,0.321092,0.519685
518180.000000,304.645294,0.321092,0.547395
467586.000000,306.163269,0.269416,0.278099
415761.000000,309.888428,0.269416,0.307487
363612.000000,312.815521,0.202765,0.232558
315339.000000,303.055389,0.202765,0.255819
268068.000000,293.567963,0.395305,0.156577
219113.000000,292.669495,0.395305,0.289550
165884.000000,305.241669,0.278516,0.245060
110605.000000,319.279388,0.278516,0.277181
57347.000000,321.678497,0.113931,0.283004
6987.000000,313.711945,0.113931,0.168640
2054678.000000,305.766998,0.272988,0.126280
2003899.000000,304.816254,0.272988,0.267704
1952213.000000,306.928619,0.261302,0.437877
1903387.000000,299.285156,0.261302,0.272475
1856911.000000,286.461761,0.466106,0.292454
1811405.000000,275.063202,0.466106,0.318509
1763877.000000,274.875488,0.582220,0.365263
1713114.000000,286.382477,0.582220,0.888939
1661363.000000,298.553711,0.345453,0.579302
1609685.000000,306.734314,0.345453,0.449692
1558625.000000,309.352875,0.237368,0.358234
1507997.000000,308.727448,0.237368,0.222898
1456031.000000,311.381989,0.216963,0.225254
1405706.000000,307.477753,0.216963,0.290994
1356939.000000,299.986725,0.330915,0.098451
1308927.000000,293.434753,0.330915,0.217101
1258730.000000,296.455597,0.366262,0.279518
1205466.000000,308.041138,0.366262,0.370549
1151024.000000,318.704529,0.143586,0.413732
1099228.000000,316.647125,0.143586,0.467971
1049843.000000,307.221039,0.258348,0.036790
1000360.000000,301.415375,0.258348,0.281831
949744.000000,301.629150,0.314251,0.386518
897894.000000,305.845795,0.314251,0.305414
849707.000000,297.390564,0.356663,0.374174
803923.000000,283.658081,0.356663,0.253349
759273.000000,271.076996,0.620088,0.074628
712632.000000,269.722870,0.620088,0.423081
663013.000000,279.839325,0.532666,0.264388
611763.000000,293.072906,0.532666,0.481594
560462.000000,302.678986,0.304243,0.525942
510068.000000,305.629211,0.304243,0.451865
459270.000000,307.832672,0.252627,0.538755
407715.000000,310.307770,0.252627,0.309206
356280.000000,310.332642,0.227524,0.060012
308269.000000,299.961487,0.227524,0.208950
260654.000000,292.151245,0.409417,0.170141
210840.000000,294.405975,0.409417,0.357196
156686.000000,309.691071,0.233922,0.380375
101946.000000,321.131256,0.233922,0.256025
49378.000000,320.930511,0.121318,0.287605
2097089.000000,310.182922,0.121318,0.220118
2047469.000000,303.353058,0.297059,0.171325
1995992.000000,305.119507,0.297059,0.283001
1944272.000000,307.421967,0.256296,0.227297
1895758.000000,299.183075,0.256296,0.288608
1849571.000000,286.127655,0.469378,0.143308
1804298.000000,274.664154,0.469378,0.311365
1756731.000000,274.859955,0.582306,0.422730
1705850.000000,286.437012,0.582306,0.638137
1654012.000000,298.464020,0.346281,0.634416
1602052.000000,307.327667,0.346281,0.544521
1550860.000000,310.344574,0.227372,0.357685
1500019.000000,310.517944,0.227372,0.118745
1448367.000000,311.845245,0.212247,0.287716
1398577.000000,306.078308,0.212247,0.275984
1350329.000000,296.952881,0.361201,0.231182
1302033.000000,291.682434,0.361201,0.265339
1250913.000000,297.884674,0.351904,0.166074
1196856.000000,311.717682,0.351904,0.535554
1142508.000000,321.448456,0.116052,0.432373
1091518.000000,316.410034,0.116052,0.191652
1042870.000000,304.781769,0.282671,0.320042
993638.000000,298.552155,0.282671,0.133358
942791.000000,299.892212,0.331567,0.493540
890654.000000,305.110321,0.331567,0.374937
842386.000000,297.419861,0.356317,0.468222
796824.000000,283.669922,0.356317,0.593070
752077.000000,272.217499,0.608618,0.171042
705698.000000,270.054077,0.608618,0.420072
656003.000000,279.971466,0.531279,0.300327
604418.000000,293.564545,0.531279,0.716460
552650.000000,304.025421,0.290699,0.605458
501856.000000,307.847931,0.290699,0.509220
450734.000000,310.750031,0.223345,0.317662
399497.000000,311.828400,0.223345,0.181357
349356.000000,307.267212,0.258101,0.276664
301914.000000,295.526276,0.258101,0.173741
254022.000000,289.314636,0.437733,0.128951
203019.000000,295.940338,0.437733,0.492089
147955.000000,313.766998,0.193072,0.508208
93084.000000,324.838196,0.193072,0.236163
41348.000000,321.344574,0.117083,0.285958
2089713.000000,308.567688,0.117083,-0.010108
2040256.000000,301.391296,0.316602,0.061773
1988597.000000,303.749695,0.316602,0.189235
1936859.000000,306.053528,0.269919,0.360504
1888232.000000,298.639374,0.269919,0.110753
1841969.000000,286.525208,0.465337,0.455587
1796775.000000,275.409271,0.465337,0.439472
