lut_index,lut_raw21,ideal_raw21,corr_error_counts,corr_error_deg
1912,1959325,1957888,1437,0.246677398681641
1913,1960292,1958912,1380,0.236892700195312
1914,1961264,1959936,1328,0.22796630859375
1915,1962224,1960960,1264,0.21697998046875
1916,1963207,1961984,1223,0.209941864013672
1917,1964188,1963008,1180,0.202560424804688
1918,1965169,1964032,1137,0.195178985595703
1919,1966115,1965056,1059,0.181789398193359
1920,1967105,1966080,1025,0.175952911376953
1921,1968133,1967104,1029,0.176639556884766
1922,1969147,1968128,1019,0.174922943115234
1923,1970151,1969152,999,0.171489715576172
1924,1971129,1970176,953,0.163593292236328
1925,1972092,1971200,892,0.153121948242188
1926,1973098,1972224,874,0.150032043457031
1927,1974098,1973248,850,0.145912170410156
1928,1975116,1974272,844,0.144882202148438
1929,1976128,1975296,832,0.142822265625
1930,1977104,1976320,784,0.13458251953125
1931,1978092,1977344,748,0.128402709960938
1932,1979089,1978368,721,0.123767852783203
1933,1980089,1979392,697,0.119647979736328
1934,1981112,1980416,696,0.119476318359375
1935,1982116,1981440,676,0.116043090820312
1936,1983130,1982464,666,0.114326477050781
1937,1984129,1983488,641,0.110034942626953
1938,1985122,1984512,610,0.104713439941406
1939,1986180,1985536,644,0.110549926757812
1940,1987217,1986560,657,0.112781524658203
1941,1988266,1987584,682,0.117073059082031
1942,1989319,1988608,711,0.122051239013672
1943,1990332,1989632,700,0.120162963867188
1944,1991355,1990656,699,0.119991302490234
1945,1992362,1991680,682,0.117073059082031
1946,1993390,1992704,686,0.117759704589844
1947,1994447,1993728,719,0.123424530029297
1948,1995466,1994752,714,0.122566223144531
1949,1996484,1995776,708,0.121536254882812
1950,1997486,1996800,686,0.117759704589844
1951,1998481,1997824,657,0.112781524658203
1952,1999488,1998848,640,0.10986328125
1953,2000497,1999872,625,0.107288360595703
1954,2001522,2000896,626,0.107460021972656
1955,2002540,2001920,620,0.106430053710938
1956,2003535,2002944,591,0.101451873779297
1957,2004511,2003968,543,0.0932121276855469
1958,2005518,2004992,526,0.0902938842773438
1959,2006532,2006016,516,0.0885772705078125
1960,2007543,2007040,503,0.0863456726074219
1961,2008564,2008064,500,0.0858306884765625
1962,2009545,2009088,457,0.0784492492675781
1963,2010498,2010112,386,0.0662612915039062
1964,2011465,2011136,329,0.0564765930175781
1965,2012411,2012160,251,0.0430870056152344
1966,2013368,2013184,184,0.031585693359375
1967,2014312,2014208,104,0.017852783203125
1968,2015251,2015232,19,0.00326156616210938
1969,2016176,2016256,-80,-0.01373291015625
1970,2017097,2017280,-183,-0.0314140319824219
1971,2018019,2018304,-285,-0.0489234924316406
1972,2018977,2019328,-351,-0.0602531433105469
1973,2019933,2020352,-419,-0.0719261169433594
1974,2020893,2021376,-483,-0.0829124450683594
1975,2021836,2022400,-564,-0.0968170166015625
1976,2022778,2023424,-646,-0.110893249511719
1977,2023707,2024448,-741,-0.127201080322266
1978,2024658,2025472,-814,-0.139732360839844
1979,2025600,2026496,-896,-0.15380859375
1980,2026553,2027520,-967,-0.165996551513672
1981,2027510,2028544,-1034,-0.177497863769531
1982,2028473,2029568,-1095,-0.187969207763672
1983,2029470,2030592,-1122,-0.192604064941406
1984,2030472,2031616,-1144,-0.196380615234375
1985,2031488,2032640,-1152,-0.19775390625
1986,2032529,2033664,-1135,-0.194835662841797
1987,2033587,2034688,-1101,-0.188999176025391
1988,2034676,2035712,-1036,-0.177841186523438
1989,2035808,2036736,-928,-0.1593017578125
1990,2036919,2037760,-841,-0.144367218017578
1991,2038029,2038784,-755,-0.129604339599609
1992,2039135,2039808,-673,-0.115528106689453
1993,2040242,2040832,-590,-0.101280212402344
1994,2041358,2041856,-498,-0.0854873657226562
1995,2042449,2042880,-431,-0.0739860534667969
1996,2043514,2043904,-390,-0.0669479370117188
1997,2044602,2044928,-326,-0.0559616088867188
1998,2045639,2045952,-313,-0.0537300109863281
1999,2046676,2046976,-300,-0.0514984130859375
2000,2047708,2048000,-292,-0.0501251220703125
2001,2048733,2049024,-291,-0.0499534606933594
2002,2049791,2050048,-257,-0.0441169738769531
2003,2050810,2051072,-262,-0.0449752807617188
2004,2051849,2052096,-247,-0.0424003601074219
2005,2052918,2053120,-202,-0.0346755981445312
2006,2053958,2054144,-186,-0.0319290161132812
2007,2054997,2055168,-171,-0.0293540954589844
2008,2056066,2056192,-126,-0.0216293334960938
2009,2057127,2057216,-89,-0.0152778625488281
2010,2058171,2058240,-69,-0.0118446350097656
2011,2059189,2059264,-75,-0.0128746032714844
2012,2060226,2060288,-62,-0.0106430053710938
2013,2061267,2061312,-45,-0.00772476196289062
2014,2062330,2062336,-6,-0.00102996826171875
2015,2063376,2063360,16,0.00274658203125
2016,2064441,2064384,57,0.00978469848632812
2017,2065476,2065408,68,0.0116729736328125
2018,2066496,2066432,64,0.010986328125
2019,2067554,2067456,98,0.0168228149414062
2020,2068621,2068480,141,0.0242042541503906
2021,2069670,2069504,166,0.0284957885742188
2022,2070707,2070528,179,0.0307273864746094
2023,2071723,2071552,171,0.0293540954589844
2024,2072757,2072576,181,0.0310707092285156
2025,2073783,2073600,183,0.0314140319824219
2026,2074803,2074624,179,0.0307273864746094
2027,2075833,2075648,185,0.0317573547363281
2028,2076821,2076672,149,0.0255775451660156
2029,2077800,2077696,104,0.017852783203125
2030,2078814,2078720,94,0.0161361694335938
2031,2079799,2079744,55,0.00944137573242188
2032,2080799,2080768,31,0.00532150268554688
2033,2081799,2081792,7,0.00120162963867188
2034,2082793,2082816,-23,-0.00394821166992188
2035,2083802,2083840,-38,-0.00652313232421875
2036,2084790,2084864,-74,-0.0127029418945312
2037,2085806,2085888,-82,-0.0140762329101562
2038,2086869,2086912,-43,-0.00738143920898438
2039,2087897,2087936,-39,-0.00669479370117188
2040,2088940,2088960,-20,-0.0034332275390625
2041,2089949,2089984,-35,-0.00600814819335938
2042,2090963,2091008,-45,-0.00772476196289062
2043,2091974,2092032,-58,-0.00995635986328125
2044,2092988,2093056,-68,-0.0116729736328125
2045,2094027,2094080,-53,-0.00909805297851562
2046,2095087,2095104,-17,-0.00291824340820312
2047,2096115,2096128,-13,-0.00223159790039062
2048,2097152,2097152,0,0
