raw21,omega_pll_rad_s,iq_ref_a,dbg_iq_a
1216616.000000,204.724579,0.268586,0.608836
1179191.000000,216.008789,0.268586,0.418159
1143187.000000,219.557953,0.116601,0.332894
1108984.000000,214.486664,0.116601,0.469473
1075024.000000,210.290710,0.165365,-0.079249
1043527.000000,199.279938,0.165365,0.107564
1010129.000000,197.916885,0.296839,0.171050
978291.000000,192.735367,0.296839,0.200026
943871.000000,197.059341,0.298299,0.325230
908944.000000,202.900696,0.298299,0.247220
876487.000000,198.583954,0.264565,0.293635
843908.000000,196.582825,0.264565,0.267043
814139.000000,186.097168,0.378499,0.319861
782824.000000,184.343048,0.378499,0.296809
753793.000000,177.288895,0.519209,0.313098
722515.000000,179.281891,0.519209,0.422562
690924.000000,183.028198,0.483825,0.556567
657594.000000,190.496490,0.483825,0.287590
622567.000000,201.870361,0.312139,0.405352
589589.000000,202.418442,0.312139,0.317650
554188.000000,209.475327,0.194776,0.234839
521093.000000,206.825546,0.194776,0.454219
486565.000000,208.356110,0.184996,0.160824
452413.000000,208.607376,0.184996,0.031122
418560.000000,206.388443,0.189835,0.164940
382512.000000,212.211487,0.189835,0.280276
350797.000000,201.966034,0.224814,0.477647
318057.000000,198.104462,0.224814,0.505853
288059.000000,187.614502,0.397140,0.318383
255674.000000,187.511719,0.397140,0.272075
222460.000000,191.846344,0.403891,0.413741
187740.000000,199.184219,0.403891,0.386514
149916.000000,214.422089,0.189369,0.357752
114188.000000,217.391266,0.189369,0.219512
76864.000000,223.375000,0.038437,0.165701
43243.000000,215.781860,0.038437,0.133564
10056.000000,207.803879,0.160258,-0.104004
2074703.000000,200.836014,0.160258,0.064636
2042119.000000,195.837082,0.293414,0.249994
2007487.000000,199.992432,0.293414,0.198292
1974114.000000,199.071075,0.295581,0.598687
1939081.000000,203.480469,0.295581,0.257893
1907372.000000,196.884720,0.304452,0.201211
1875215.000000,193.099106,0.304452,0.141774
1844660.000000,186.857513,0.418390,0.336813
1815275.000000,178.597687,0.418390,0.317799
1783377.000000,181.931625,0.477525,0.493683
1752045.000000,183.198196,0.477525,0.420793
1717373.000000,194.710815,0.357556,0.487347
1684226.000000,198.415039,0.357556,0.808326
1649229.000000,205.334976,0.219331,0.359058
1614418.000000,209.912201,0.219331,0.226032
1580446.000000,209.196243,0.173675,0.045909
1545818.000000,210.495422,0.173675,0.154897
1512989.000000,205.063309,0.217669,0.140297
1477395.000000,209.308685,0.217669,0.267305
1443496.000000,207.328339,0.215919,0.253322
1410086.000000,203.503220,0.215919,0.140715
1377333.000000,199.584091,0.286096,0.459802
1346580.000000,190.132172,0.286096,0.083203
1313611.000000,191.686523,0.377143,0.228096
1282305.000000,188.184494,0.377143,0.381667
1246685.000000,199.138855,0.308848,0.363088
1211467.000000,206.294724,0.308848,0.234100
1174442.000000,215.602936,0.124445,0.321341
1137975.000000,220.598236,0.124445,0.249106
1104510.000000,213.108505,0.113310,0.109205
1070637.000000,208.844040,0.113310,0.087171
1039274.000000,198.042999,0.275583,0.243741
1005787.000000,197.247513,0.275583,0.164566
973758.000000,193.213684,0.361569,0.271513
939749.000000,196.155594,0.361569,0.508312
904404.000000,203.382416,0.266397,0.176699
872470.000000,197.457031,0.266397,0.262141
839660.000000,196.446777,0.317422,0.306282
810132.000000,185.557343,0.317422,0.154111
778957.000000,183.334442,0.424414,0.471181
749347.000000,178.559235,0.424414,0.318831
718478.000000,178.967667,0.482983,0.436456
686202.000000,185.014038,0.482983,0.672345
653438.000000,190.170288,0.376231,0.451924
618026.000000,202.456345,0.376231,0.483129
585066.000000,202.974533,0.267037,0.390185
549879.000000,209.019806,0.267037,0.309467
516603.000000,207.108551,0.216586,0.268602
482496.000000,207.089508,0.216586,0.167962
447675.000000,209.762878,0.215111,0.231495
414316.000000,205.859894,0.215111,0.162596
377971.000000,212.483780,0.173125,0.268895
346711.000000,201.019669,0.173125,0.138672
314080.000000,196.923203,0.284203,0.238964
283622.000000,188.501984,0.284203,0.253068
251755.000000,186.579056,0.388953,0.309978
217767.000000,193.481400,0.388953,0.382471
183236.000000,199.823318,0.297685,0.557725
144927.000000,216.135849,0.297685,0.289978
109380.000000,218.147064,0.106432,0.174449
72528.000000,222.052139,0.106432,0.003387
38580.000000,215.870438,0.120344,-0.009641
5826.000000,206.434113,0.120344,0.005058
2069912.000000,201.590805,0.268442,0.143051
2037880.000000,194.801865,0.268442,0.242957
2002668.000000,200.849319,0.293019,0.113796
1969209.000000,200.211685,0.293019,0.327002
1934805.000000,202.199921,0.239477,0.130560
1902775.000000,197.093109,0.239477,0.184857
1871480.000000,190.589767,0.332931,0.475246
1840259.000000,187.126328,0.332931,0.174126
1811206.000000,178.179794,0.479284,0.333827
1779039.000000,182.406815,0.479284,0.407835
1747458.000000,184.533859,0.458403,0.449199
1712852.000000,195.239471,0.458403,0.325122
1679057.000000,200.922241,0.316887,0.567566
1644786.000000,204.796921,0.316887,0.387154
1609402.000000,210.995499,0.189575,0.264454
1575564.000000,209.484192,0.189575,0.158886
1540749.000000,210.985947,0.174066,0.164354
1507714.000000,206.153595,0.174066,0.008911
1472373.000000,208.988785,0.175719,0.194292
1438131.000000,208.108673,0.175719,0.225084
1405480.000000,201.742432,0.230540,0.175986
1372425.000000,199.163940,0.230540,0.112153
1342254.000000,188.262650,0.360720,0.258129
1308943.000000,191.187164,0.360720,0.228934
1277107.000000,189.878372,0.409679,0.405091
1241728.000000,199.477676,0.409679,0.495614
1205727.000000,208.988541,0.236672,0.492715
1169305.000000,215.576645,0.236672,0.265080
1132460.000000,221.488434,0.088539,0.285316
1099624.000000,211.963867,0.088539,0.341249
1065720.000000,207.922592,0.177051,0.061804
1034245.000000,197.922409,0.177051,0.133790
1001028.000000,196.225189,0.301986,0.176766
968189.000000,195.227234,0.301986,0.415761
934485.000000,196.788330,0.306125,0.117018
898931.000000,204.181015,0.306125,0.262506
867357.000000,197.062042,0.290926,0.222828
834610.000000,195.746826,0.290926,0.312949
805336.000000,184.551361,0.417663,0.300639
774886.000000,180.173157,0.417663,0.562174
744484.000000,178.865555,0.512784,0.248123
713940.000000,178.450394,0.512784,0.384968
680895.000000,187.140060,0.455613,0.549821
648442.000000,190.957642,0.455613,0.559068
612743.000000,203.470093,0.263768,0.132778
579328.000000,205.204865,0.263768,0.408394
544657.000000,208.712357,0.183286,0.288250
510963.000000,208.101273,0.183286,0.435463
477323.000000,206.183289,0.197140,0.217651
441785.000000,211.020508,0.197140,0.113507
408706.000000,206.128998,0.214003,0.160629
372561.000000,211.529785,0.214003,0.211398
341331.000000,200.426056,0.258998,0.139011
309243.000000,194.624893,0.258998,0.384640
277981.000000,189.575821,0.402942,0.288743
246775.000000,185.557343,0.402942,0.320886
212077.000000,194.769791,0.364417,0.313746
177335.000000,201.515381,0.364417,0.482253
138970.000000,217.124603,0.140678,0.353979
103218.000000,219.663742,0.140678,0.274556
67359.000000,219.744370,0.046980,0.047420
33012.000000,215.272522,0.046980,0.105193
1038.000000,203.802170,0.199643,-0.063816
2064825.000000,200.601379,0.199643,0.137760
2032963.000000,193.945084,0.325610,0.233492
1997684.000000,200.300186,0.325610,0.167468
1963800.000000,201.429001,0.290240,0.391594
1930018.000000,201.120468,0.290240,0.291541
1897443.000000,198.142502,0.311597,0.314963
1866971.000000,188.877380,0.311597,0.243504
1835328.000000,187.068954,0.407222,0.594220
1806237.000000,178.671768,0.407222,0.352261
1774011.000000,182.860733,0.459220,0.524502
1742007.000000,186.286911,0.459220,0.522938
1707691.000000,195.330658,0.333025,0.436548
1673077.000000,203.455444,0.333025,0.391568
1639464.000000,204.619995,0.228579,0.346006
1603882.000000,211.096100,0.228579,0.284477
1570232.000000,208.907776,0.183488,0.188904
1535465.000000,210.142059,0.183488,0.144941
1501905.000000,207.435867,0.225290,0.210059
1467080.000000,208.239868,0.225290,0.167625
1432384.000000,208.894470,0.202402,0.334164
1400304.000000,200.661301,0.202402,0.218154
1367017.000000,198.954376,0.284126,0.030752
1336947.000000,188.145294,0.284126,0.208498
1303852.000000,190.131653,0.364085,0.279191
1270997.000000,192.511902,0.364085,0.436259
1236107.000000,199.852814,0.288735,0.451303
1199319.000000,211.621094,0.288735,0.482963
1163685.000000,214.982101,0.126935,0.177829
1126822.000000,220.633453,0.126935,0.259283
1094150.000000,211.056381,0.154503,0.211755
1060740.000000,205.615662,0.154503,-0.187793
1028938.000000,197.549911,0.302241,0.122180
996116.000000,194.740662,0.302241,0.360288
962362.000000,197.173843,0.341305,0.283683
928894.000000,197.867493,0.341305,0.347673
893530.000000,204.148239,0.238063,0.298388
862227.000000,196.340485,0.238063,0.205850
829850.000000,193.917664,0.317746,0.267409
800234.000000,184.664780,0.317746,0.119805
770410.000000,178.413071,0.454850,0.337707
739340.000000,179.647141,0.454850,0.444483
709117.000000,178.205276,0.493541,0.375449
675658.000000,188.052200,0.493541,0.641796
643364.000000,191.401566,0.388858,0.106401
608062.000000,202.224869,0.388858,0.142508
574097.000000,206.103485,0.252696,0.403427
540058.000000,207.404114,0.252696,0.345466
505767.000000,208.950043,0.206797,0.246460
472590.000000,205.465408,0.206797,0.530998
436795.000000,211.033630,0.180842,0.169322
403605.000000,206.816010,0.180842,0.175967
368239.000000,209.344070,0.155928,-0.062795
336542.000000,200.518127,0.155928,0.108320
305282.000000,192.148270,0.311653,0.353993
273246.000000,190.250107,0.311653,0.330029
242276.000000,185.676651,0.416505,0.512029
207034.000000,196.452103,0.416505,0.216930
171969.000000,203.987091,0.279355,0.471113
133871.000000,217.720490,0.279355,0.367016
97621.000000,221.619476,0.098152,0.431586
62522.000000,218.733322,0.098152,0.202004
27848.000000,215.239212,0.117760,0.188696
2093368.000000,202.810532,0.117760,0.193053
2059579.000000,201.031601,0.262193,0.125632
2027486.000000,195.198669,0.262193,0.179371
1992578.000000,199.714996,0.277060,0.365358
1958195.000000,202.463684,0.277060,0.077365
1925261.000000,199.226440,0.259473,0.242047
1892436.000000,197.409103,0.259473,0.337976
1862346.000000,187.472443,0.374366,-0.001292
1830623.000000,186.075668,0.374366,0.300052
1801063.000000,179.725708,0.491572,0.220306
1769242.000000,182.323013,0.491572,0.511056
1736515.000000,188.227615,0.435113,0.526318
1702759.000000,194.808456,0.435113,0.396308
1667401.000000,205.136627,0.272231,0.225074
1633996.000000,205.403091,0.272231,0.358545
1598431.000000,211.234024,0.168989,0.230885
1564429.000000,210.075836,0.168989,0.044010
1529988.000000,209.628006,0.163905,0.168423
1495739.000000,209.174988,0.163905,0.252775
1461640.000000,207.259857,0.193799,0.144108
1426968.000000,207.840607,0.193799,0.214178
1395249.000000,198.972565,0.270072,0.256069
1362086.000000,197.217590,0.270072,0.145594
1331698.000000,188.427048,0.397785,0.318615
1299116.000000,188.715500,0.397785,0.470240
1264915.000000,195.759491,0.371079,0.357410
1230336.000000,201.352997,0.371079,0.518560
1192589.000000,215.302170,0.172752,0.367494
1157169.000000,216.951187,0.172752,0.228106
1120645.000000,220.204407,0.057217,0.186068
1087498.000000,212.146591,0.057217,0.138858
1054727.000000,204.155151,0.199030,0.026841
1022423.000000,197.932907,0.199030,0.143857
990370.000000,192.606400,0.324827,0.294199
955874.000000,197.657913,0.324827,0.412705
922162.000000,199.336624,0.312186,0.392808
887609.000000,202.400879,0.312186,0.257540
855892.000000,196.575165,0.310220,0.228054
824272.000000,191.553101,0.310220,0.252757
793794.000000,185.856674,0.429841,0.430027
764791.000000,177.100830,0.429841,0.267074
732917.000000,180.891495,0.477918,0.469207
702386.000000,180.308868,0.477918,0.441468
668278.000000,191.196152,0.390337,0.388888
634881.000000,197.279343,0.390337,0.431066
600543.000000,202.901108,0.240150,0.592938
565553.000000,209.098373,0.240150,0.269399
532137.000000,207.295349,0.195113,0.352867
497338.000000,209.969131,0.195113,0.485948
464218.000000,206.134430,0.222316,-0.084354
428705.000000,209.842026,0.222316,0.281689
394181.000000,210.195175,0.210443,0.026370
360405.000000,206.417099,0.210443,0.126001
327857.000000,200.914627,0.272159,0.223864
297669.000000,189.263123,0.272159,0.398431
264718.000000,190.554138,0.373868,0.253501
233180.000000,188.252045,0.373868,0.440200
197886.000000,198.163910,0.320991,0.478293
161586.000000,209.144974,0.320991,0.170918
124504.000000,217.749985,0.101339,0.266754
87268.000000,224.282440,0.101339,0.211352
53520.000000,216.606415,0.094924,0.085299
19136.000000,212.305069,0.094924,0.022460
2084552.000000,201.365479,0.250659,0.178572
2051068.000000,198.913284,0.250659,0.176703
2017627.000000,198.419067,0.323864,0.223475
1983642.000000,199.259521,0.323864,0.440028
1948311.000000,204.833939,0.248577,0.336485
1916392.000000,198.006241,0.248577,0.220736
1883582.000000,196.151749,0.304719,0.206720
1853591.000000,186.809555,0.304719,0.121584
1822948.000000,182.031952,0.420951,0.241593
1792109.000000,181.065872,0.420951,0.406328
1760698.000000,182.294952,0.458098,0.361317
1726462.000000,192.943924,0.458098,0.582372
1693657.000000,195.573486,0.330169,0.635159
1657869.000000,206.201981,0.330169,0.325721
1623868.000000,208.226135,0.228707,0.310515
1588840.000000,211.399109,0.228707,0.265435
1554887.000000,210.124588,0.190374,0.179814
1521367.000000,206.614594,0.190374,0.258938
1485984.000000,210.237152,0.194383,0.135332
1452410.000000,206.720734,0.194383,0.181332
1418092.000000,205.996643,0.199509,0.407662
1385944.000000,199.352921,0.199509,0.098363
1353842.000000,194.031952,0.301424,0.119076
1322023.000000,191.025040,0.301424,0.228900
1290530.000000,187.565140,0.388924,0.292786
1255049.000000,198.490524,0.388924,0.345950
1220315.000000,204.067169,0.270033,0.528747
1182701.000000,216.255249,0.270033,0.288432
1146988.000000,218.771851,0.119466,0.417863
1112114.000000,216.024384,0.119466,0.158499
1078346.000000,210.894287,0.163484,0.173248
1046602.000000,200.333054,0.163484,0.072487
1013440.000000,197.925552,0.300526,0.156430
981790.000000,191.890274,0.300526,0.024567
946828.000000,198.254211,0.299943,0.331532
912288.000000,202.611450,0.299943,0.297899
879248.000000,200.060745,0.250330,0.331581
846948.000000,196.717102,0.250330,0.306720
816708.000000,187.415695,0.360785,0.218061
785523.000000,184.909012,0.360785,0.314369
756878.000000,176.093445,0.514613,0.282959
725289.000000,179.236740,0.514613,0.531841
694186.000000,181.320007,0.491129,0.474625
660539.000000,190.315125,0.491129,0.560389
626144.000000,199.969284,0.335042,0.359281
592953.000000,201.616455,0.335042,0.430932
557534.000000,209.238434,0.203292,0.290504
524429.000000,206.708588,0.203292,0.199667
489754.000000,208.950058,0.186143,0.225072
456100.000000,207.478500,0.186143,0.069214
421734.000000,207.155960,0.181027,0.180174
386236.000000,211.205673,0.181027,0.045082
353937.000000,202.861572,0.212034,0.083018
321228.000000,198.807648,0.212034,0.265974
291440.000000,187.208008,0.388076,0.171722
258760.000000,188.195602,0.388076,0.315181
226224.000000,190.204956,0.417585,0.284666
191412.000000,198.251816,0.417585,0.545787
154066.000000,212.514008,0.216962,0.410402
117961.000000,217.197983,0.216962,0.263748
80469.000000,224.189774,0.045070,0.342006
47028.000000,215.875351,0.045070,0.137398
13346.000000,209.496735,0.148258,0.047643
2078412.000000,200.706238,0.148258,0.063761
2045582.000000,196.463928,0.287930,0.136678
2011474.000000,198.934250,0.287930,0.194292
1977894.000000,198.792816,0.291709,0.389027
1942700.000000,203.996658,0.291709,0.318574
1911055.000000,196.945221,0.298012,0.268498
1878562.000000,194.330643,0.298012,0.413957
1848190.000000,187.078888,0.414427,0.416487
1818375.000000,179.886688,0.414427,0.343080
1786859.000000,181.646729,0.479375,0.509221
1755563.000000,182.613586,0.479375,0.304564
1720864.000000,194.466904,0.371266,0.513460
1687914.000000,197.392059,0.371266,0.355183
1652601.000000,205.713760,0.220941,0.279290
1618119.000000,209.256317,0.220941,0.295846
1583863.000000,209.603561,0.175929,0.252591
1549480.000000,210.087112,0.175929,0.159086
1516408.000000,205.371994,0.207706,-0.011525
1480675.000000,210.187729,0.207706,0.327490
1446949.000000,207.343292,0.209886,0.066520
1413084.000000,204.908813,0.209886,0.195204
1380630.000000,199.612686,0.285072,0.184293
1349360.000000,191.610123,0.285072,-0.008071
1316838.000000,191.435577,0.385495,0.294600
1285669.000000,187.237122,0.385495,0.359222
1250045.000000,198.521439,0.317234,0.393837
1215254.000000,204.405655,0.317234,0.103231
1177894.000000,215.520676,0.133433,0.336227
1142041.000000,218.810822,0.133433,0.275230
1108027.000000,213.492462,0.105985,0.074240
1074124.000000,209.484421,0.105985,0.073785
1042584.000000,199.026779,0.263013,0.219290
1009287.000000,197.521759,0.263013,0.189787
977394.000000,192.781174,0.358241,0.315346
943117.000000,196.738983,0.358241,0.368389
908202.000000,202.677246,0.283125,0.412749
875815.000000,198.266739,0.283125,0.341666
843211.000000,196.484116,0.320478,0.376152
813541.000000,185.788757,0.320478,0.243814
782309.000000,183.874359,0.427531,0.306786
753238.000000,177.148422,0.427531,0.153184
722015.000000,179.078369,0.485028,0.457009
690398.000000,183.031387,0.485028,0.690941
657132.000000,190.332230,0.376410,0.735049
622144.000000,201.639954,0.376410,0.698603
589201.000000,202.212540,0.264123,0.430029
553770.000000,209.489532,0.264123,0.308738
520805.000000,206.522202,0.217615,0.307373
486353.000000,207.937347,0.217615,-0.009681
452158.000000,208.502319,0.225483,0.220236
418366.000000,206.199158,0.225483,0.240015
382289.000000,212.193558,0.182459,0.270722
350570.000000,202.027588,0.182459,0.139685
317783.000000,198.327713,0.278951,0.173967
287800.000000,187.745026,0.278951,0.194350
255472.000000,187.410248,0.382560,0.174508
222284.000000,191.681137,0.382560,0.483099
187639.000000,198.825211,0.301669,0.476290
149893.000000,213.960098,0.301669,0.556895
114263.000000,216.786194,0.109100,0.201354
76989.000000,222.857193,0.109100,0.124092
43460.000000,215.273758,0.122593,0.475413
10274.000000,207.539474,0.122593,0.047386
2075067.000000,200.284698,0.275062,0.187563
2042580.000000,195.233551,0.275062,0.200574
2007842.000000,199.954361,0.306785,0.277292
1974394.000000,199.340134,0.306785,0.282598
1939390.000000,203.653275,0.237697,0.303406
1907809.000000,196.587082,0.237697,0.155969
1875804.000000,192.522812,0.321582,0.217708
1845174.000000,186.692368,0.321582,0.195440
1815756.000000,178.619614,0.460066,0.368054
1784028.000000,181.468567,0.460066,0.512011
1752741.000000,182.714905,0.467320,0.369957
1718194.000000,194.050278,0.467320,0.832082
1685123.000000,197.693466,0.335624,0.224245
1650135.000000,204.909653,0.335624,0.387557
1615429.000000,209.402359,0.213303,0.280058
1581294.000000,209.480057,0.213303,0.255042
1546588.000000,211.019669,0.183477,0.210459
1513720.000000,205.533798,0.183477,-0.019435
1478127.000000,209.711594,0.180413,0.192148
1444377.000000,207.107178,0.180413,0.199132
1410878.000000,203.600967,0.212696,0.173122
1378310.000000,199.104050,0.212696,0.150740
1347450.000000,190.115891,0.333792,0.131464
1314745.000000,190.950653,0.333792,0.244181
1283559.000000,187.234756,0.413547,0.305275
1247970.000000,198.492569,0.413547,0.484687
1212920.000000,205.413345,0.263960,0.346076
1175785.000000,215.553589,0.263960,0.382423
1139547.000000,220.014847,0.114101,0.301089
1105916.000000,213.207855,0.114101,0.368194
1071841.000000,209.730865,0.169856,0.004007
1040633.000000,198.237213,0.169856,0.285367
1007247.000000,197.135483,0.301270,0.135837
975231.000000,193.048492,0.301270,0.080412
941090.000000,196.461685,0.300685,0.366956
905929.000000,203.112762,0.300685,0.334139
873833.000000,197.738541,0.275291,0.326240
841215.000000,196.097275,0.275291,0.249191
811713.000000,185.124481,0.394293,0.191719
780672.000000,182.716537,0.394293,0.296452
751324.000000,177.326370,0.526484,0.299263
720278.000000,178.731766,0.526484,0.448917
688357.000000,183.825806,0.480148,0.512761
655365.000000,190.127838,0.480148,0.483819
620136.000000,202.148270,0.302467,0.431253
587196.000000,202.669479,0.302467,0.393196
551913.000000,209.232483,0.194281,0.341626
518731.000000,206.978546,0.194281,0.158067
484458.000000,207.613235,0.187465,0.172967
450084.000000,208.803741,0.187465,0.249652
416586.000000,205.549530,0.201527,0.131748
380466.000000,211.760681,0.201527,0.178588
349044.000000,200.937164,0.237619,0.208362
316339.000000,197.277267,0.237619,0.263023
286197.000000,187.708923,0.403338,0.269455
254120.000000,186.695129,0.403338,0.210755
220523.000000,192.481201,0.397533,0.472099
185844.000000,199.584030,0.397533,0.521242
147828.000000,215.215424,0.178272,0.391292
112275.000000,217.479446,0.178272,0.215544
75117.000000,222.777954,0.039115,0.338008
41415.000000,215.688736,0.039115,0.211259
8302.000000,207.464951,0.161550,0.052095
2072782.000000,201.142456,0.161550,0.134726
2040422.000000,195.431274,0.298414,0.173627
2005646.000000,200.049454,0.298414,0.262060
1972247.000000,199.277466,0.297000,0.520543
1937528.000000,202.622681,0.297000,0.186220
1905719.000000,196.677948,0.311009,0.155327
1873956.000000,191.805756,0.311009,0.055214
1843014.000000,187.219055,0.417059,0.353152
1813726.000000,178.761093,0.417059,0.303727
1781701.000000,182.473816,0.472745,0.495756
1750420.000000,183.479630,0.472745,0.420165
1715718.000000,194.906219,0.352815,0.439233
1682413.000000,199.050980,0.352815,0.360226
1647756.000000,204.714813,0.223697,0.293420
1612675.000000,210.233551,0.223697,0.222220
1578785.000000,209.113953,0.173408,0.174976
1544119.000000,210.502853,0.173408,0.252077
1511318.000000,205.036636,0.221021,-0.036468
1475888.000000,208.723129,0.221021,0.233382
1441945.000000,207.108383,0.220613,0.234292
1408848.000000,202.482162,0.220613,0.184801
1376078.000000,198.956558,0.292991,0.152562
1345567.000000,189.079865,0.292991,0.234555
1312494.000000,191.261627,0.378504,0.240580
1281157.000000,188.157639,0.378504,0.388672
1245540.000000,199.125061,0.308267,0.378537
1210245.000000,206.591980,0.308267,0.342709
1173262.000000,215.742203,0.125339,0.261714
1136762.000000,220.863480,0.125339,0.240672
1103552.000000,212.580246,0.120418,0.133095
1069408.000000,209.324615,0.120418,0.159581
1038238.000000,197.841034,0.276744,0.125488
1005018.000000,196.269135,0.276744,0.164414
972706.000000,193.412415,0.363602,0.322612
938613.000000,196.571579,0.363602,0.348381
903275.000000,203.667313,0.263260,0.292883
871471.000000,197.282822,0.263260,0.297996
838706.000000,196.162811,0.319512,0.239356
809448.000000,184.548676,0.319512,0.183912
778376.000000,182.258926,0.429624,0.315894
748919.000000,177.344955,0.429624,0.371084
718038.000000,178.272018,0.492087,0.407893
685920.000000,184.184616,0.492087,0.708951
653298.000000,189.325439,0.385815,0.388184
618001.000000,201.673019,0.385815,0.499830
585124.000000,202.334152,0.273775,0.370608
550043.000000,208.403473,0.273775,0.290899
516924.000000,206.361954,0.223105,0.236463
482857.000000,206.593994,0.223105,0.310754
448170.000000,209.167435,0.219817,0.443610
414905.000000,205.273880,0.219817,0.163993
378617.000000,212.076294,0.177618,-0.035476
347370.000000,200.803574,0.177618,0.224899
314721.000000,196.993042,0.286151,0.206369
284495.000000,187.914200,0.286151,0.263084
252602.000000,186.307175,0.391171,0.286874
218878.000000,192.610046,0.391171,0.240932
184338.000000,199.361313,0.302251,0.387836
146364.000000,214.937347,0.302251,0.385708
110842.000000,217.298920,0.114245,0.251120
73926.000000,221.895294,0.114245,0.163036
40008.000000,215.743851,0.119903,0.204904
7259.000000,206.529648,0.119903,0.166377
2071744.000000,200.520996,0.274525,0.167261
2039591.000000,194.472458,0.274525,0.249183
2004702.000000,199.815277,0.303341,0.147167
1971247.000000,199.469498,0.303341,0.237085
1936606.000000,202.601501,0.241513,0.208325
1904786.000000,196.767853,0.241513,0.150220
1873060.000000,191.832321,0.327236,0.332808
1842066.000000,187.449371,0.327236,0.402228
1812866.000000,178.746750,0.469543,0.321444
1780806.000000,182.566696,0.469543,0.529716
1749645.000000,183.207291,0.464127,0.500044
1715078.000000,194.283752,0.464127,0.454219
1681797.000000,198.627777,0.333451,0.539805
1647200.000000,204.270889,0.333451,0.517973
1612177.000000,209.795883,0.207086,0.255816
1578340.000000,208.781860,0.207086,0.307864
1543585.000000,210.600677,0.185032,0.382180
1510773.000000,205.238129,0.185032,0.202408
1475272.000000,209.070206,0.179596,0.247418
1441194.000000,207.747986,0.179596,0.431019
1408050.000000,203.107864,0.222765,0.138408
1375200.000000,199.606506,0.222765,0.206011
1344716.000000,189.415100,0.342827,0.203576
1311581.000000,191.597610,0.342827,0.254762
1280171.000000,188.598618,0.409824,0.381517
1244554.000000,199.315903,0.409824,0.416666
1209062.000000,207.307938,0.249006,0.479707
1172275.000000,215.559113,0.249006,0.342990
1135709.000000,220.834290,0.101550,0.305791
1102590.000000,212.285034,0.101550,0.095087
1068564.000000,208.699478,0.174669,0.122522
1037379.000000,197.497833,0.174669,0.097978
1003995.000000,196.463806,0.302635,0.142329
971501.000000,194.201950,0.302635,0.259276
937628.000000,196.480896,0.301920,0.122580
902108.000000,204.042252,0.301920,0.318864
870391.000000,197.284180,0.282209,0.310249
837564.000000,196.238297,0.282209,0.476270
808251.000000,184.821854,0.406490,0.545165
777467.000000,181.485809,0.406490,0.417750
747615.000000,178.053268,0.522889,0.489248
716752.000000,178.726730,0.522889,0.400243
684132.000000,186.073242,0.465922,0.528176
651568.000000,190.425247,0.465922,0.383821
616072.000000,202.790787,0.281827,0.518727
582976.000000,203.687912,0.281827,0.377706
547963.000000,208.914398,0.191568,0.236888
514522.000000,207.515274,0.191568,0.298146
480576.000000,206.810989,0.191394,0.299765
445592.000000,209.984116,0.191394,0.055828
412497.000000,205.295517,0.212643,0.152172
376195.000000,211.861771,0.212643,0.044758
345105.000000,200.238266,0.254779,0.094143
312718.000000,195.653839,0.254779,0.187173
282091.000000,188.325500,0.409280,0.297057
250481.000000,185.809845,0.409280,0.251758
216231.000000,193.807602,0.380667,0.435424
181600.000000,200.500702,0.380667,0.664476
143252.000000,216.683853,0.157293,0.417822
107685.000000,218.696503,0.157293,0.214307
71091.000000,221.538177,0.037235,0.068152
37035.000000,215.809586,0.037235,0.125740
4646.000000,205.380722,0.183278,0.232202
2068748.000000,200.849304,0.183278,0.126114
2036753.000000,194.294388,0.316719,0.365060
2001417.000000,200.870163,0.316719,0.500140
1967782.000000,200.864532,0.289991,0.261222
1933519.000000,202.238464,0.289991,0.348421
1901427.000000,197.346100,0.311203,0.172743
1870142.000000,190.768936,0.311203,0.393609
1838905.000000,187.325912,0.412900,0.150349
1809921.000000,178.182938,0.412900,0.045618
1777732.000000,182.455154,0.468896,0.468559
1746218.000000,184.344757,0.468896,0.520973
1711601.000000,195.059799,0.342052,0.349771
1677674.000000,201.181061,0.342052,0.495710
1643596.000000,204.415009,0.226379,0.293528
1608260.000000,210.537506,0.226379,0.251845
1574599.000000,208.613495,0.183119,0.294839
1539809.000000,210.308014,0.183119,0.517442
1506796.000000,205.746841,0.227441,-0.031646
1471522.000000,208.588501,0.227441,0.150735
1437072.000000,208.639755,0.214388,0.432389
1404537.000000,201.863480,0.214388,0.197185
1371439.000000,199.378326,0.285669,0.401464
1341313.000000,188.322067,0.285669,0.217796
1308050.000000,191.018387,0.368017,0.229563
1276242.000000,189.676025,0.368017,0.405537
1240971.000000,199.014603,0.302834,0.382087
1204919.000000,208.879715,0.302834,0.355469
1168696.000000,214.933670,0.126062,0.274741
1131969.000000,220.737137,0.126062,0.292782
1099196.000000,211.356461,0.143968,0.398404
1065383.000000,207.305542,0.143968,0.312516
1033954.000000,197.474579,0.293452,0.151444
1000800.000000,195.853699,0.293452,0.097380
967861.000000,195.442444,0.354229,0.246057
934332.000000,196.515686,0.354229,0.376520
898656.000000,204.405258,0.249733,0.345444
867065.000000,197.349884,0.249733,0.298959
834388.000000,195.779449,0.312803,0.260758
805099.000000,184.637131,0.312803,0.405958
774713.000000,180.056625,0.442333,0.271292
744329.000000,178.730377,0.442333,0.353253
713831.000000,178.205963,0.491912,0.397116
680771.000000,187.019669,0.491912,0.588718
648469.000000,190.445953,0.379791,0.485117
612919.000000,202.723526,0.379791,0.631427
