dbg_id_a,dbg_iq_a,omega_diff,omega_pll
-0.062922,0.087510,49.494507,51.188396
0.034959,0.106598,47.637821,50.581028
0.039618,0.086406,48.655869,49.185253
0.132134,0.078088,48.775673,49.066929
0.147548,0.126434,45.120716,48.592560
0.216654,0.181019,45.959354,47.877758
0.070478,0.291661,49.495102,47.968586
-0.224852,0.399399,50.333740,48.702915
-0.038835,0.326985,48.895481,48.627918
-0.047441,0.338000,46.798588,48.391182
0.131242,0.211504,47.097805,48.501133
0.009816,0.429145,50.213936,48.893513
0.111562,0.235889,51.651897,49.603031
0.107715,0.229379,49.854519,50.384357
0.003562,0.142539,51.472187,50.526756
0.019920,0.582032,53.090008,51.271580
0.088007,0.184074,52.430927,51.718040
0.128694,0.071125,50.753208,51.421844
0.010713,-0.014420,49.734566,51.128586
-0.097647,0.021652,49.674606,51.018803
-0.052818,0.124917,49.257278,50.797340
-0.300705,0.030010,48.770905,50.466160
-0.034043,0.191303,50.573349,50.466808
-0.012516,0.206791,50.334930,50.656845
-0.026744,0.169264,47.521591,50.321644
-0.043999,0.158653,45.900345,49.156067
0.100422,0.152163,47.569275,48.560928
-0.023754,0.196169,49.676895,48.658630
-0.185454,0.568471,50.449371,49.484306
0.134442,0.300587,49.562454,49.407837
0.332051,-0.054862,49.428940,49.728256
-0.005263,0.218476,48.294067,49.915100
-0.070036,0.016069,46.072006,48.974049
-0.070366,0.181120,48.418045,48.712013
-0.008242,0.450097,49.552917,49.620548
0.074449,0.508673,52.194595,51.065788
-0.005505,0.140194,54.225922,51.836678
0.125365,0.240540,47.397614,51.242325
0.094403,0.121018,49.552917,50.087307
0.116004,0.084829,49.972534,50.125931
0.096766,0.047472,49.800873,50.095684
0.383929,0.062809,49.972534,49.882835
-0.045505,0.089067,53.510666,50.245251
-0.060526,0.160320,50.868988,50.314293
-0.136980,0.194188,49.381256,49.692898
-0.222070,0.300152,48.532486,48.869019
0.019350,0.340764,47.578812,48.644367
-0.079648,0.479787,49.009323,48.805813
0.066675,0.274338,48.475266,49.274681
0.109655,0.196570,49.858093,49.365105
-0.076881,0.305218,50.153732,49.362000
0.000031,0.389033,51.231384,49.726673
0.016955,0.026089,48.713684,49.592834
0.091570,0.190972,47.998428,49.441338
0.073404,0.212781,51.832199,49.895302
-0.127285,0.287867,53.386688,50.654114
-0.164989,0.120028,50.868988,51.079273
-0.140927,0.147540,54.168701,51.291573
-0.321343,0.086168,52.852631,51.294849
-0.070975,0.158031,55.904388,52.183132
0.063358,0.099307,49.619675,51.727634
-0.053474,0.113810,48.170090,50.792141
0.123694,0.079503,48.122406,50.882744
0.022426,0.109920,50.687790,51.251728
0.051003,0.039922,51.412582,51.607204
-0.144730,0.284651,49.200058,51.368584
0.018318,0.250826,47.340393,50.568203
0.187247,-0.112687,48.236847,49.766247
0.035033,0.232281,46.501160,48.415257
-0.063639,0.012052,48.952103,47.679115
-0.093063,0.007226,50.153732,48.001575
0.020355,0.393452,49.915314,48.453156
0.167009,0.407493,47.645569,48.821121
-0.119528,-0.039057,45.480728,47.832153
-0.163796,0.372446,46.854019,46.739624
-0.003442,0.506811,50.573349,47.262695
0.116459,0.479998,49.848557,48.609177
0.178209,0.429101,49.009323,49.474865
0.020620,0.206140,51.708221,50.303131
-0.172267,0.275403,51.469803,50.811520
-0.116133,0.171558,46.977997,50.324474
-0.143538,0.164792,51.107407,50.865540
-0.127821,0.197088,50.573349,50.537781
-0.050974,0.244300,52.185059,51.312042
-0.001461,0.109260,50.516129,51.742176
0.054015,-0.113555,49.009323,51.171249
0.006011,0.094866,50.868988,50.642643
0.022462,0.092364,50.754547,50.448914
0.070536,0.102539,48.303604,50.101543
0.151817,0.156168,47.998428,49.262302
0.137525,0.154938,52.013397,49.294029
0.030495,0.294146,51.107407,49.611263
-0.071623,0.306495,46.491623,49.291264
-0.128358,0.311114,47.578812,48.747581
-0.118393,0.358181,46.806335,48.719131
0.036227,0.416255,51.164627,49.232208
0.187234,0.270870,48.532486,49.938610
0.054523,0.277009,50.811768,50.092773
0.264163,0.094640,51.240921,50.353809
-0.002969,0.189238,53.329468,51.122864
0.101919,0.099713,50.210953,51.418633
0.105228,0.092800,50.811768,51.257153
0.035406,0.221557,50.449371,51.326488
-0.078728,0.210869,51.774979,51.645748
-0.056719,0.096790,50.334930,51.357498
-0.074979,0.174701,50.878525,51.125031
-0.030338,0.156758,50.697327,51.007767
-0.014459,0.172633,50.935745,51.013264
-0.016281,0.108050,47.397614,50.236111
0.058314,0.134983,46.138763,48.784348
0.079560,0.123657,46.558380,47.779243
0.033799,0.138520,49.672127,47.661541
0.096236,0.424837,47.760010,48.254562
0.158164,0.367483,48.236847,48.341766
-0.010589,0.280404,47.221184,48.493126
-0.154457,0.384473,48.775673,48.213825
-0.020227,0.340713,48.112869,48.008236
-0.102861,0.467134,50.034523,48.211205
-0.106648,0.537643,51.894188,49.733425
0.081273,0.377896,53.391457,51.722961
-0.020236,0.138835,55.842400,53.145485
-0.029752,0.065406,49.915314,52.395191
-0.004447,0.017405,50.454140,51.862980
0.023674,0.109658,53.272247,52.103912
0.102800,0.078820,50.992966,52.029133
0.112059,-0.005290,51.174164,51.596928
0.089683,0.004948,53.272247,51.507111
-0.024832,0.018748,49.910545,51.294716
-0.116304,0.018695,47.454834,49.987740
-0.034464,0.051813,49.614906,49.098255
0.008475,0.224927,48.232079,48.717316
-0.159216,0.345282,49.438477,49.069469
-0.141164,0.348910,49.853325,49.070423
