omega_pll_rad_s,dbg_iq_a,dbg_iq_cmd_a,iq_sweep_active
370.496521,0.335970,0.250034,1.000000
368.994080,0.373542,0.250855,1.000000
370.081757,0.235339,0.252768,1.000000
371.014618,0.414113,0.255751,1.000000
370.259155,0.266755,0.259772,1.000000
369.587158,0.060418,0.264787,1.000000
370.875793,0.252513,0.270741,1.000000
373.121643,0.107857,0.277569,1.000000
372.287506,0.434477,0.285196,1.000000
370.172882,0.293101,0.293537,1.000000
369.863098,0.395112,0.302502,1.000000
370.161285,0.314274,0.311991,1.000000
369.636780,0.158304,0.321900,1.000000
368.733948,0.237363,0.332120,1.000000
369.607666,0.357074,0.342538,1.000000
369.755219,0.370318,0.353040,1.000000
370.483734,0.390065,0.363509,1.000000
369.758575,0.395322,0.373830,1.000000
368.760376,0.303339,0.383889,1.000000
370.999878,0.373082,0.393575,1.000000
371.590363,0.386779,0.402780,1.000000
371.007050,0.444919,0.411403,1.000000
371.043518,0.372311,0.419349,1.000000
371.693695,0.487551,0.426529,1.000000
372.217865,0.429578,0.432864,1.000000
369.817047,0.378854,0.438284,1.000000
370.067352,0.371575,0.442728,1.000000
371.171631,0.302009,0.446147,1.000000
371.786530,0.426031,0.448502,1.000000
370.057678,0.386340,0.449769,1.000000
369.252258,0.392900,0.449931,1.000000
369.533020,0.521004,0.448987,1.000000
370.284393,0.317230,0.446948,1.000000
371.482330,0.467301,0.443834,1.000000
370.725616,0.609218,0.439682,1.000000
371.498657,0.356397,0.434536,1.000000
372.671448,0.351104,0.428452,1.000000
371.511322,0.535556,0.421499,1.000000
369.727386,0.426976,0.413752,1.000000
371.216064,0.347786,0.405299,1.000000
373.234314,0.328046,0.396231,1.000000
375.438751,0.377708,0.386649,1.000000
374.007263,0.444012,0.376661,1.000000
373.455261,0.322238,0.366375,1.000000
374.089417,0.347396,0.355907,1.000000
373.560181,0.416752,0.345372,1.000000
370.609222,0.101639,0.334888,1.000000
371.574921,0.173576,0.324570,1.000000
